"";"JAHR";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"313";2001;30;0,398215;912461;3;5;2
"314";2001;31;0,504682;987374;4;7;2
"315";2001;32;0,397268;885607;3;5;2
"316";2001;33;0,366159;1082569;2;4;2
"317";2001;34;0,473364;771997;3;6;2
"318";2001;35;0,374519;912547;2;4;2
"319";2001;36;0,480109;534835;3;6;2
"320";2001;37;0,591393;444539;4;8;2
"321";2001;38;0,509302;1141969;4;8;2
"322";2001;39;0,973691;783323;5;10;3
"323";2001;40;0,185875;991992;1;1;1
"324";2001;41;0,378503;952282;2;4;2
"325";2001;42;0,363112;878888;2;4;2
"326";2001;44;0,466542;1267494;3;6;2
"327";2001;45;0,436441;1559154;3;6;2
"328";2001;46;0,49547;894580;4;7;2
"329";2001;47;0,485194;1313713;4;7;2
"330";2001;48;0,361706;1189935;2;4;2
"331";2001;49;0,510866;1228129;4;8;2
"332";2001;50;0,25652;1084177;1;2;1
"333";2001;51;0,23283;1079789;1;2;1
"334";2001;52;0,397874;941131;3;5;2
"335";2001;53;0,27679;1265468;1;2;1
"336";2001;54;0,519678;516643;4;8;2
"337";2001;55;0,336562;805580;2;3;2
"338";2001;56;0,50396;849197;4;7;2
"339";2001;57;0,414846;598580;3;5;2
"340";2001;58;0,41109;930406;3;5;2
"341";2001;59;0,450764;1145053;3;6;2
"342";2001;60;0,104396;619157;1;1;1
"343";2001;61;0,085733;451016;1;1;1
"344";2001;63;0,326207;1268562;2;3;2
"345";2001;64;0,245358;802795;1;2;1
"346";2001;65;0,206752;1081652;1;2;1
"347";2001;66;0,555192;1248759;4;8;2
"348";2001;67;0,466818;1033467;3;6;2
"349";2001;68;0,309007;601445;2;3;2
"350";2001;69;0,199602;508992;1;1;1
"351";2001;70;0,070819;821650;1;1;1
"352";2001;71;0,154117;1000158;1;1;1
"353";2001;72;0,287814;1056260;2;3;2
"354";2001;73;0,2576;1006392;1;2;1
"355";2001;74;0,330552;1057532;2;3;2
"356";2001;75;0,308435;484410;2;3;2
"357";2001;76;0,285828;1139769;1;2;1
