"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"2397",6533,"Limburg-Weilburg",2000,171922,0.725072,4,8,2
"2398",6533,"Limburg-Weilburg",2001,171922,0.695889,4,7,2
"2399",6533,"Limburg-Weilburg",2002,171922,0.676685,4,7,2
"2400",6533,"Limburg-Weilburg",2003,171922,0.685796,4,7,2
"2401",6533,"Limburg-Weilburg",2004,171922,0.689513,4,7,2
"2402",6533,"Limburg-Weilburg",2005,171922,0.693965,4,7,2
"2403",6533,"Limburg-Weilburg",2006,171922,0.664954,3,6,2
"2404",6533,"Limburg-Weilburg",2007,171922,0.641885,3,6,2
"2405",6533,"Limburg-Weilburg",2008,171922,0.606019,2,4,2
"2406",6533,"Limburg-Weilburg",2009,171922,0.589372,2,4,2
"2407",6533,"Limburg-Weilburg",2010,171922,0.584882,2,4,2
"2408",6533,"Limburg-Weilburg",2011,171922,0.550423,2,3,2
"2409",6533,"Limburg-Weilburg",2012,171922,0.546085,2,3,2
"2410",6533,"Limburg-Weilburg",2013,171922,0.490963,1,2,1
"2411",6533,"Limburg-Weilburg",2014,171922,0.505879,1,2,1
"2412",6533,"Limburg-Weilburg",2015,171922,0.482344,1,2,1
"2413",6534,"Marburg-Biedenkopf",1998,245241,0.715781,4,8,2
"2414",6534,"Marburg-Biedenkopf",1999,245241,0.684144,4,7,2
"2415",6534,"Marburg-Biedenkopf",2000,245241,0.653877,3,6,2
"2416",6534,"Marburg-Biedenkopf",2001,245241,0.636301,3,5,2
"2417",6534,"Marburg-Biedenkopf",2002,245241,0.641244,3,6,2
"2418",6534,"Marburg-Biedenkopf",2003,245241,0.643011,3,6,2
"2419",6534,"Marburg-Biedenkopf",2004,245241,0.624187,3,5,2
"2420",6534,"Marburg-Biedenkopf",2005,245241,0.63376,3,5,2
"2421",6534,"Marburg-Biedenkopf",2006,245241,0.627597,3,5,2
"2422",6534,"Marburg-Biedenkopf",2007,245241,0.602012,2,4,2
"2423",6534,"Marburg-Biedenkopf",2008,245241,0.549519,2,3,2
"2424",6534,"Marburg-Biedenkopf",2009,245241,0.559317,2,3,2
"2425",6534,"Marburg-Biedenkopf",2010,245241,0.534336,2,3,2
"2426",6534,"Marburg-Biedenkopf",2011,245241,0.505318,1,2,1
"2427",6534,"Marburg-Biedenkopf",2012,245241,0.480293,1,2,1
"2428",6534,"Marburg-Biedenkopf",2013,245241,0.442521,1,1,1
"2429",6534,"Marburg-Biedenkopf",2014,245241,0.41244,1,1,1
"2430",6534,"Marburg-Biedenkopf",2015,245241,0.41849,1,1,1
"2431",6535,"Vogelsbergkreis",1998,107256,0.763107,5,9,3
"2432",6535,"Vogelsbergkreis",1999,107256,0.762543,5,9,3
"2433",6535,"Vogelsbergkreis",2000,107256,0.743078,5,9,3
"2434",6535,"Vogelsbergkreis",2001,107256,0.715974,4,8,2
"2435",6535,"Vogelsbergkreis",2002,107256,0.709711,4,8,2
"2436",6535,"Vogelsbergkreis",2003,107256,0.698004,4,7,2
"2437",6535,"Vogelsbergkreis",2004,107256,0.68286,4,7,2
"2438",6535,"Vogelsbergkreis",2005,107256,0.690136,4,7,2
"2439",6535,"Vogelsbergkreis",2006,107256,0.673953,4,7,2
"2440",6535,"Vogelsbergkreis",2007,107256,0.651861,3,6,2
"2441",6535,"Vogelsbergkreis",2008,107256,0.615642,3,5,2
"2442",6535,"Vogelsbergkreis",2009,107256,0.636959,3,5,2
"2443",6535,"Vogelsbergkreis",2010,107256,0.606146,3,5,2
"2444",6535,"Vogelsbergkreis",2011,107256,0.573116,2,4,2
"2445",6535,"Vogelsbergkreis",2012,107256,0.53564,2,3,2
"2446",6535,"Vogelsbergkreis",2013,107256,0.522491,2,3,2
"2447",6535,"Vogelsbergkreis",2014,107256,0.523307,2,3,2
"2448",6535,"Vogelsbergkreis",2015,107256,0.500832,1,2,1
"2449",6611,"Kassel, Stadt",1998,197984,0.819939,5,10,3
"2450",6611,"Kassel, Stadt",1999,197984,0.785539,5,9,3
"2451",6611,"Kassel, Stadt",2000,197984,0.777414,5,9,3
"2452",6611,"Kassel, Stadt",2001,197984,0.746055,5,9,3
"2453",6611,"Kassel, Stadt",2002,197984,0.741709,4,8,2
"2454",6611,"Kassel, Stadt",2003,197984,0.754797,5,9,3
"2455",6611,"Kassel, Stadt",2004,197984,0.743276,5,9,3
"2456",6611,"Kassel, Stadt",2005,197984,0.760171,5,9,3
"2457",6611,"Kassel, Stadt",2006,197984,0.736356,4,8,2
"2458",6611,"Kassel, Stadt",2007,197984,0.702547,4,7,2
"2459",6611,"Kassel, Stadt",2008,197984,0.653728,3,6,2
"2460",6611,"Kassel, Stadt",2009,197984,0.647804,3,6,2
"2461",6611,"Kassel, Stadt",2010,197984,0.625084,3,5,2
"2462",6611,"Kassel, Stadt",2011,197984,0.597272,2,4,2
"2463",6611,"Kassel, Stadt",2012,197984,0.581184,2,4,2
"2464",6611,"Kassel, Stadt",2013,197984,0.534118,2,3,2
"2465",6611,"Kassel, Stadt",2014,197984,0.532406,2,3,2
"2466",6611,"Kassel, Stadt",2015,197984,0.51007,1,2,1
"2467",6631,"Fulda",1998,220132,0.736288,4,8,2
"2468",6631,"Fulda",1999,220132,0.715106,4,8,2
"2469",6631,"Fulda",2000,220132,0.694628,4,7,2
"2470",6631,"Fulda",2001,220132,0.673541,4,7,2
"2471",6631,"Fulda",2002,220132,0.651216,3,6,2
"2472",6631,"Fulda",2003,220132,0.665319,3,6,2
"2473",6631,"Fulda",2004,220132,0.661288,3,6,2
"2474",6631,"Fulda",2005,220132,0.653572,3,6,2
"2475",6631,"Fulda",2006,220132,0.627975,3,5,2
"2476",6631,"Fulda",2007,220132,0.603225,2,4,2
"2477",6631,"Fulda",2008,220132,0.583996,2,4,2
"2478",6631,"Fulda",2009,220132,0.58845,2,4,2
"2479",6631,"Fulda",2010,220132,0.565956,2,3,2
"2480",6631,"Fulda",2011,220132,0.528039,2,3,2
"2481",6631,"Fulda",2012,220132,0.516319,1,2,1
"2482",6631,"Fulda",2013,220132,0.469716,1,2,1
"2483",6631,"Fulda",2014,220132,0.46726,1,2,1
"2484",6631,"Fulda",2015,220132,0.444839,1,1,1
"2485",6632,"Hersfeld-Rotenburg",1998,121166,0.750161,5,9,3
"2486",6632,"Hersfeld-Rotenburg",1999,121166,0.726144,4,8,2
"2487",6632,"Hersfeld-Rotenburg",2000,121166,0.713441,4,8,2
"2488",6632,"Hersfeld-Rotenburg",2001,121166,0.699523,4,7,2
"2489",6632,"Hersfeld-Rotenburg",2002,121166,0.680289,4,7,2
"2490",6632,"Hersfeld-Rotenburg",2003,121166,0.674698,4,7,2
"2491",6632,"Hersfeld-Rotenburg",2004,121166,0.664736,3,6,2
"2492",6632,"Hersfeld-Rotenburg",2005,121166,0.677525,4,7,2
"2493",6632,"Hersfeld-Rotenburg",2006,121166,0.67167,4,7,2
"2494",6632,"Hersfeld-Rotenburg",2007,121166,0.646993,3,6,2
"2495",6632,"Hersfeld-Rotenburg",2008,121166,0.601416,2,4,2
"2496",6632,"Hersfeld-Rotenburg",2009,121166,0.60785,3,5,2
"2497",6632,"Hersfeld-Rotenburg",2010,121166,0.583779,2,4,2
"2498",6632,"Hersfeld-Rotenburg",2011,121166,0.54871,2,3,2
"2499",6632,"Hersfeld-Rotenburg",2012,121166,0.535204,2,3,2
"2500",6632,"Hersfeld-Rotenburg",2013,121166,0.527135,2,3,2
"2501",6632,"Hersfeld-Rotenburg",2014,121166,0.48851,1,2,1
"2502",6632,"Hersfeld-Rotenburg",2015,121166,0.488721,1,2,1
"2503",6633,"Kassel",1998,235813,0.751449,5,9,3
"2504",6633,"Kassel",1999,235813,0.736279,4,8,2
"2505",6633,"Kassel",2000,235813,0.709977,4,8,2
"2506",6633,"Kassel",2001,235813,0.681621,4,7,2
"2507",6633,"Kassel",2002,235813,0.666965,3,6,2
"2508",6633,"Kassel",2003,235813,0.668498,3,6,2
"2509",6633,"Kassel",2004,235813,0.649206,3,6,2
"2510",6633,"Kassel",2005,235813,0.663991,3,6,2
"2511",6633,"Kassel",2006,235813,0.641057,3,6,2
"2512",6633,"Kassel",2007,235813,0.613875,3,5,2
"2513",6633,"Kassel",2008,235813,0.565925,2,3,2
"2514",6633,"Kassel",2009,235813,0.573985,2,4,2
"2515",6633,"Kassel",2010,235813,0.558136,2,3,2
"2516",6633,"Kassel",2011,235813,0.515896,1,2,1
"2517",6633,"Kassel",2012,235813,0.511469,1,2,1
"2518",6633,"Kassel",2013,235813,0.465602,1,2,1
"2519",6633,"Kassel",2014,235813,0.462077,1,2,1
"2520",6633,"Kassel",2015,235813,0.437658,1,1,1
"2521",6634,"Schwalm-Eder-Kreis",1998,180310,0.754387,5,9,3
"2522",6634,"Schwalm-Eder-Kreis",1999,180310,0.732471,4,8,2
"2523",6634,"Schwalm-Eder-Kreis",2000,180310,0.732858,4,8,2
"2524",6634,"Schwalm-Eder-Kreis",2001,180310,0.703422,4,8,2
"2525",6634,"Schwalm-Eder-Kreis",2002,180310,0.704993,4,8,2
"2526",6634,"Schwalm-Eder-Kreis",2003,180310,0.695625,4,7,2
"2527",6634,"Schwalm-Eder-Kreis",2004,180310,0.688739,4,7,2
"2528",6634,"Schwalm-Eder-Kreis",2005,180310,0.677856,4,7,2
"2529",6634,"Schwalm-Eder-Kreis",2006,180310,0.677971,4,7,2
"2530",6634,"Schwalm-Eder-Kreis",2007,180310,0.653743,3,6,2
"2531",6634,"Schwalm-Eder-Kreis",2008,180310,0.610014,3,5,2
"2532",6634,"Schwalm-Eder-Kreis",2009,180310,0.609567,3,5,2
"2533",6634,"Schwalm-Eder-Kreis",2010,180310,0.578937,2,4,2
"2534",6634,"Schwalm-Eder-Kreis",2011,180310,0.555265,2,3,2
"2535",6634,"Schwalm-Eder-Kreis",2012,180310,0.542613,2,3,2
"2536",6634,"Schwalm-Eder-Kreis",2013,180310,0.492309,1,2,1
"2537",6634,"Schwalm-Eder-Kreis",2014,180310,0.484923,1,2,1
"2538",6634,"Schwalm-Eder-Kreis",2015,180310,0.462461,1,2,1
"2539",6635,"Waldeck-Frankenberg",1998,157592,0.770805,5,9,3
"2540",6635,"Waldeck-Frankenberg",1999,157592,0.752425,5,9,3
"2541",6635,"Waldeck-Frankenberg",2000,157592,0.731058,4,8,2
"2542",6635,"Waldeck-Frankenberg",2001,157592,0.703375,4,8,2
"2543",6635,"Waldeck-Frankenberg",2002,157592,0.698777,4,7,2
"2544",6635,"Waldeck-Frankenberg",2003,157592,0.705618,4,8,2
"2545",6635,"Waldeck-Frankenberg",2004,157592,0.701603,4,7,2
"2546",6635,"Waldeck-Frankenberg",2005,157592,0.71112,4,8,2
"2547",6635,"Waldeck-Frankenberg",2006,157592,0.691751,4,7,2
"2548",6635,"Waldeck-Frankenberg",2007,157592,0.668423,3,6,2
"2549",6635,"Waldeck-Frankenberg",2008,157592,0.642386,3,6,2
"2550",6635,"Waldeck-Frankenberg",2009,157592,0.645853,3,6,2
"2551",6635,"Waldeck-Frankenberg",2010,157592,0.621029,3,5,2
"2552",6635,"Waldeck-Frankenberg",2011,157592,0.580172,2,4,2
"2553",6635,"Waldeck-Frankenberg",2012,157592,0.551469,2,3,2
"2554",6635,"Waldeck-Frankenberg",2013,157592,0.517893,1,2,1
"2555",6635,"Waldeck-Frankenberg",2014,157592,0.511979,1,2,1
"2556",6635,"Waldeck-Frankenberg",2015,157592,0.493778,1,2,1
"2557",6636,"Werra-Meißner-Kreis",1998,100715,0.817656,5,10,3
"2558",6636,"Werra-Meißner-Kreis",1999,100715,0.79685,5,9,3
"2559",6636,"Werra-Meißner-Kreis",2000,100715,0.766423,5,9,3
"2560",6636,"Werra-Meißner-Kreis",2001,100715,0.737352,4,8,2
"2561",6636,"Werra-Meißner-Kreis",2002,100715,0.725055,4,8,2
"2562",6636,"Werra-Meißner-Kreis",2003,100715,0.741717,4,8,2
"2563",6636,"Werra-Meißner-Kreis",2004,100715,0.740882,4,8,2
"2564",6636,"Werra-Meißner-Kreis",2005,100715,0.741079,4,8,2
"2565",6636,"Werra-Meißner-Kreis",2006,100715,0.717317,4,8,2
"2566",6636,"Werra-Meißner-Kreis",2007,100715,0.691781,4,7,2
"2567",6636,"Werra-Meißner-Kreis",2008,100715,0.682206,4,7,2
"2568",6636,"Werra-Meißner-Kreis",2009,100715,0.666703,3,6,2
"2569",6636,"Werra-Meißner-Kreis",2010,100715,0.669952,3,6,2
"2570",6636,"Werra-Meißner-Kreis",2011,100715,0.639269,3,5,2
"2571",6636,"Werra-Meißner-Kreis",2012,100715,0.627816,3,5,2
"2572",6636,"Werra-Meißner-Kreis",2013,100715,0.588358,2,4,2
"2573",6636,"Werra-Meißner-Kreis",2014,100715,0.565426,2,3,2
"2574",6636,"Werra-Meißner-Kreis",2015,100715,0.556066,2,3,2
"2575",7111,"Koblenz, Stadt",1998,112586,0.717478,4,8,2
"2576",7111,"Koblenz, Stadt",1999,112586,0.699174,4,7,2
"2577",7111,"Koblenz, Stadt",2000,112586,0.679789,4,7,2
"2578",7111,"Koblenz, Stadt",2001,112586,0.646683,3,6,2
"2579",7111,"Koblenz, Stadt",2002,112586,0.65049,3,6,2
"2580",7111,"Koblenz, Stadt",2003,112586,0.647449,3,6,2
"2581",7111,"Koblenz, Stadt",2004,112586,0.635009,3,5,2
"2582",7111,"Koblenz, Stadt",2005,112586,0.653002,3,6,2
"2583",7111,"Koblenz, Stadt",2006,112586,0.627998,3,5,2
"2584",7111,"Koblenz, Stadt",2007,112586,0.610471,3,5,2
"2585",7111,"Koblenz, Stadt",2008,112586,0.568658,2,4,2
"2586",7111,"Koblenz, Stadt",2009,112586,0.558583,2,3,2
"2587",7111,"Koblenz, Stadt",2010,112586,0.559936,2,3,2
"2588",7111,"Koblenz, Stadt",2011,112586,0.527076,2,3,2
"2589",7111,"Koblenz, Stadt",2012,112586,0.513137,1,2,1
"2590",7111,"Koblenz, Stadt",2013,112586,0.490658,1,2,1
"2591",7111,"Koblenz, Stadt",2014,112586,0.468119,1,2,1
"2592",7111,"Koblenz, Stadt",2015,112586,0.451556,1,2,1
"2593",7131,"Ahrweiler",1998,127770,0.746186,5,9,3
"2594",7131,"Ahrweiler",1999,127770,0.732476,4,8,2
"2595",7131,"Ahrweiler",2000,127770,0.712852,4,8,2
"2596",7131,"Ahrweiler",2001,127770,0.689502,4,7,2
"2597",7131,"Ahrweiler",2002,127770,0.701482,4,7,2
"2598",7131,"Ahrweiler",2003,127770,0.709836,4,8,2
"2599",7131,"Ahrweiler",2004,127770,0.691617,4,7,2
"2600",7131,"Ahrweiler",2005,127770,0.6677,3,6,2
"2601",7131,"Ahrweiler",2006,127770,0.659621,3,6,2
"2602",7131,"Ahrweiler",2007,127770,0.630057,3,5,2
"2603",7131,"Ahrweiler",2008,127770,0.617171,3,5,2
"2604",7131,"Ahrweiler",2009,127770,0.574191,2,4,2
"2605",7131,"Ahrweiler",2010,127770,0.560593,2,3,2
"2606",7131,"Ahrweiler",2011,127770,0.535407,2,3,2
"2607",7131,"Ahrweiler",2012,127770,0.518621,1,2,1
"2608",7131,"Ahrweiler",2013,127770,0.500619,1,2,1
"2609",7131,"Ahrweiler",2014,127770,0.475223,1,2,1
"2610",7131,"Ahrweiler",2015,127770,0.468655,1,2,1
"2611",7132,"Altenkirchen (Westerwald)",1998,129171,0.820684,5,10,3
"2612",7132,"Altenkirchen (Westerwald)",1999,129171,0.807239,5,10,3
"2613",7132,"Altenkirchen (Westerwald)",2000,129171,0.79501,5,9,3
"2614",7132,"Altenkirchen (Westerwald)",2001,129171,0.762824,5,9,3
"2615",7132,"Altenkirchen (Westerwald)",2002,129171,0.75642,5,9,3
"2616",7132,"Altenkirchen (Westerwald)",2003,129171,0.768114,5,9,3
"2617",7132,"Altenkirchen (Westerwald)",2004,129171,0.755496,5,9,3
"2618",7132,"Altenkirchen (Westerwald)",2005,129171,0.774471,5,9,3
"2619",7132,"Altenkirchen (Westerwald)",2006,129171,0.758026,5,9,3
"2620",7132,"Altenkirchen (Westerwald)",2007,129171,0.726638,4,8,2
"2621",7132,"Altenkirchen (Westerwald)",2008,129171,0.678047,4,7,2
"2622",7132,"Altenkirchen (Westerwald)",2009,129171,0.692512,4,7,2
"2623",7132,"Altenkirchen (Westerwald)",2010,129171,0.66175,3,6,2
"2624",7132,"Altenkirchen (Westerwald)",2011,129171,0.631382,3,5,2
"2625",7132,"Altenkirchen (Westerwald)",2012,129171,0.60862,3,5,2
"2626",7132,"Altenkirchen (Westerwald)",2013,129171,0.586372,2,4,2
"2627",7132,"Altenkirchen (Westerwald)",2014,129171,0.577691,2,4,2
"2628",7132,"Altenkirchen (Westerwald)",2015,129171,0.551849,2,3,2
"2629",7133,"Bad Kreuznach",1998,156821,0.778925,5,9,3
"2630",7133,"Bad Kreuznach",1999,156821,0.764745,5,9,3
"2631",7133,"Bad Kreuznach",2000,156821,0.747606,5,9,3
"2632",7133,"Bad Kreuznach",2001,156821,0.73281,4,8,2
"2633",7133,"Bad Kreuznach",2002,156821,0.715809,4,8,2
"2634",7133,"Bad Kreuznach",2003,156821,0.717709,4,8,2
"2635",7133,"Bad Kreuznach",2004,156821,0.693331,4,7,2
"2636",7133,"Bad Kreuznach",2005,156821,0.703481,4,8,2
"2637",7133,"Bad Kreuznach",2006,156821,0.692346,4,7,2
"2638",7133,"Bad Kreuznach",2007,156821,0.659843,3,6,2
"2639",7133,"Bad Kreuznach",2008,156821,0.621758,3,5,2
"2640",7133,"Bad Kreuznach",2009,156821,0.61841,3,5,2
"2641",7133,"Bad Kreuznach",2010,156821,0.599404,2,4,2
"2642",7133,"Bad Kreuznach",2011,156821,0.57773,2,4,2
"2643",7133,"Bad Kreuznach",2012,156821,0.562776,2,3,2
"2644",7133,"Bad Kreuznach",2013,156821,0.540942,2,3,2
"2645",7133,"Bad Kreuznach",2014,156821,0.532573,2,3,2
"2646",7133,"Bad Kreuznach",2015,156821,0.511998,1,2,1
"2647",7134,"Birkenfeld",1998,80615,0.826769,5,10,3
"2648",7134,"Birkenfeld",1999,80615,0.812046,5,10,3
"2649",7134,"Birkenfeld",2000,80615,0.793738,5,9,3
"2650",7134,"Birkenfeld",2001,80615,0.794542,5,9,3
"2651",7134,"Birkenfeld",2002,80615,0.764309,5,9,3
"2652",7134,"Birkenfeld",2003,80615,0.76572,5,9,3
"2653",7134,"Birkenfeld",2004,80615,0.73789,4,8,2
"2654",7134,"Birkenfeld",2005,80615,0.738103,4,8,2
"2655",7134,"Birkenfeld",2006,80615,0.736592,4,8,2
"2656",7134,"Birkenfeld",2007,80615,0.6975,4,7,2
"2657",7134,"Birkenfeld",2008,80615,0.662281,3,6,2
"2658",7134,"Birkenfeld",2009,80615,0.670864,4,7,2
"2659",7134,"Birkenfeld",2010,80615,0.634395,3,5,2
"2660",7134,"Birkenfeld",2011,80615,0.609208,3,5,2
"2661",7134,"Birkenfeld",2012,80615,0.61983,3,5,2
"2662",7134,"Birkenfeld",2013,80615,0.588533,2,4,2
"2663",7134,"Birkenfeld",2014,80615,0.589236,2,4,2
"2664",7134,"Birkenfeld",2015,80615,0.583506,2,4,2
"2665",7135,"Cochem-Zell",1998,62391,0.802128,5,10,3
"2666",7135,"Cochem-Zell",1999,62391,0.790815,5,9,3
"2667",7135,"Cochem-Zell",2000,62391,0.782609,5,9,3
"2668",7135,"Cochem-Zell",2001,62391,0.757636,5,9,3
"2669",7135,"Cochem-Zell",2002,62391,0.762559,5,9,3
"2670",7135,"Cochem-Zell",2003,62391,0.744778,5,9,3
"2671",7135,"Cochem-Zell",2004,62391,0.747916,5,9,3
"2672",7135,"Cochem-Zell",2005,62391,0.752146,5,9,3
"2673",7135,"Cochem-Zell",2006,62391,0.739808,4,8,2
"2674",7135,"Cochem-Zell",2007,62391,0.716419,4,8,2
"2675",7135,"Cochem-Zell",2008,62391,0.695557,4,7,2
"2676",7135,"Cochem-Zell",2009,62391,0.665754,3,6,2
"2677",7135,"Cochem-Zell",2010,62391,0.662074,3,6,2
"2678",7135,"Cochem-Zell",2011,62391,0.627721,3,5,2
"2679",7135,"Cochem-Zell",2012,62391,0.60732,3,5,2
"2680",7135,"Cochem-Zell",2013,62391,0.610187,3,5,2
"2681",7135,"Cochem-Zell",2014,62391,0.59052,2,4,2
"2682",7135,"Cochem-Zell",2015,62391,0.583419,2,4,2
"2683",7137,"Mayen-Koblenz",1998,211925,0.787064,5,9,3
"2684",7137,"Mayen-Koblenz",1999,211925,0.774744,5,9,3
"2685",7137,"Mayen-Koblenz",2000,211925,0.744134,5,9,3
"2686",7137,"Mayen-Koblenz",2001,211925,0.735139,4,8,2
"2687",7137,"Mayen-Koblenz",2002,211925,0.738094,4,8,2
"2688",7137,"Mayen-Koblenz",2003,211925,0.732575,4,8,2
"2689",7137,"Mayen-Koblenz",2004,211925,0.726331,4,8,2
"2690",7137,"Mayen-Koblenz",2005,211925,0.728577,4,8,2
"2691",7137,"Mayen-Koblenz",2006,211925,0.708049,4,8,2
"2692",7137,"Mayen-Koblenz",2007,211925,0.686897,4,7,2
"2693",7137,"Mayen-Koblenz",2008,211925,0.645609,3,6,2
"2694",7137,"Mayen-Koblenz",2009,211925,0.631411,3,5,2
"2695",7137,"Mayen-Koblenz",2010,211925,0.627165,3,5,2
"2696",7137,"Mayen-Koblenz",2011,211925,0.60266,2,4,2
"2697",7137,"Mayen-Koblenz",2012,211925,0.574398,2,4,2
"2698",7137,"Mayen-Koblenz",2013,211925,0.562537,2,3,2
"2699",7137,"Mayen-Koblenz",2014,211925,0.541964,2,3,2
"2700",7137,"Mayen-Koblenz",2015,211925,0.517695,1,2,1
"2701",7138,"Neuwied",1998,180655,0.765794,5,9,3
"2702",7138,"Neuwied",1999,180655,0.753008,5,9,3
"2703",7138,"Neuwied",2000,180655,0.730991,4,8,2
"2704",7138,"Neuwied",2001,180655,0.719699,4,8,2
"2705",7138,"Neuwied",2002,180655,0.724,4,8,2
"2706",7138,"Neuwied",2003,180655,0.712583,4,8,2
"2707",7138,"Neuwied",2004,180655,0.71171,4,8,2
"2708",7138,"Neuwied",2005,180655,0.721264,4,8,2
"2709",7138,"Neuwied",2006,180655,0.700491,4,7,2
"2710",7138,"Neuwied",2007,180655,0.663718,3,6,2
"2711",7138,"Neuwied",2008,180655,0.642132,3,6,2
"2712",7138,"Neuwied",2009,180655,0.636997,3,5,2
"2713",7138,"Neuwied",2010,180655,0.602674,2,4,2
"2714",7138,"Neuwied",2011,180655,0.589748,2,4,2
"2715",7138,"Neuwied",2012,180655,0.580283,2,4,2
"2716",7138,"Neuwied",2013,180655,0.573579,2,4,2
"2717",7138,"Neuwied",2014,180655,0.547451,2,3,2
"2718",7138,"Neuwied",2015,180655,0.537313,2,3,2
"2719",7140,"Rhein-Hunsrück-Kreis",1998,102529,0.780171,5,9,3
"2720",7140,"Rhein-Hunsrück-Kreis",1999,102529,0.765846,5,9,3
"2721",7140,"Rhein-Hunsrück-Kreis",2000,102529,0.756188,5,9,3
"2722",7140,"Rhein-Hunsrück-Kreis",2001,102529,0.723148,4,8,2
"2723",7140,"Rhein-Hunsrück-Kreis",2002,102529,0.728676,4,8,2
"2724",7140,"Rhein-Hunsrück-Kreis",2003,102529,0.720126,4,8,2
"2725",7140,"Rhein-Hunsrück-Kreis",2004,102529,0.705024,4,8,2
"2726",7140,"Rhein-Hunsrück-Kreis",2005,102529,0.705026,4,8,2
"2727",7140,"Rhein-Hunsrück-Kreis",2006,102529,0.680478,4,7,2
"2728",7140,"Rhein-Hunsrück-Kreis",2007,102529,0.673166,4,7,2
"2729",7140,"Rhein-Hunsrück-Kreis",2008,102529,0.629492,3,5,2
"2730",7140,"Rhein-Hunsrück-Kreis",2009,102529,0.623764,3,5,2
"2731",7140,"Rhein-Hunsrück-Kreis",2010,102529,0.590783,2,4,2
"2732",7140,"Rhein-Hunsrück-Kreis",2011,102529,0.572017,2,4,2
"2733",7140,"Rhein-Hunsrück-Kreis",2012,102529,0.56233,2,3,2
"2734",7140,"Rhein-Hunsrück-Kreis",2013,102529,0.54434,2,3,2
"2735",7140,"Rhein-Hunsrück-Kreis",2014,102529,0.528417,2,3,2
"2736",7140,"Rhein-Hunsrück-Kreis",2015,102529,0.5224,2,3,2
"2737",7141,"Rhein-Lahn-Kreis",1998,123543,0.77308,5,9,3
"2738",7141,"Rhein-Lahn-Kreis",1999,123543,0.759787,5,9,3
"2739",7141,"Rhein-Lahn-Kreis",2000,123543,0.750536,5,9,3
"2740",7141,"Rhein-Lahn-Kreis",2001,123543,0.730905,4,8,2
"2741",7141,"Rhein-Lahn-Kreis",2002,123543,0.730831,4,8,2
"2742",7141,"Rhein-Lahn-Kreis",2003,123543,0.735144,4,8,2
"2743",7141,"Rhein-Lahn-Kreis",2004,123543,0.717005,4,8,2
"2744",7141,"Rhein-Lahn-Kreis",2005,123543,0.719055,4,8,2
"2745",7141,"Rhein-Lahn-Kreis",2006,123543,0.70005,4,7,2
"2746",7141,"Rhein-Lahn-Kreis",2007,123543,0.669743,3,6,2
"2747",7141,"Rhein-Lahn-Kreis",2008,123543,0.639282,3,5,2
"2748",7141,"Rhein-Lahn-Kreis",2009,123543,0.631557,3,5,2
"2749",7141,"Rhein-Lahn-Kreis",2010,123543,0.600421,2,4,2
"2750",7141,"Rhein-Lahn-Kreis",2011,123543,0.582617,2,4,2
"2751",7141,"Rhein-Lahn-Kreis",2012,123543,0.561837,2,3,2
"2752",7141,"Rhein-Lahn-Kreis",2013,123543,0.562806,2,3,2
"2753",7141,"Rhein-Lahn-Kreis",2014,123543,0.531938,2,3,2
"2754",7141,"Rhein-Lahn-Kreis",2015,123543,0.521519,2,3,2
"2755",7143,"Westerwaldkreis",1998,200302,0.78656,5,9,3
"2756",7143,"Westerwaldkreis",1999,200302,0.773253,5,9,3
"2757",7143,"Westerwaldkreis",2000,200302,0.759212,5,9,3
"2758",7143,"Westerwaldkreis",2001,200302,0.744389,5,9,3
"2759",7143,"Westerwaldkreis",2002,200302,0.734404,4,8,2
"2760",7143,"Westerwaldkreis",2003,200302,0.735956,4,8,2
"2761",7143,"Westerwaldkreis",2004,200302,0.720318,4,8,2
"2762",7143,"Westerwaldkreis",2005,200302,0.737517,4,8,2
"2763",7143,"Westerwaldkreis",2006,200302,0.713257,4,8,2
"2764",7143,"Westerwaldkreis",2007,200302,0.691833,4,7,2
"2765",7143,"Westerwaldkreis",2008,200302,0.64925,3,6,2
"2766",7143,"Westerwaldkreis",2009,200302,0.633897,3,5,2
"2767",7143,"Westerwaldkreis",2010,200302,0.639734,3,5,2
"2768",7143,"Westerwaldkreis",2011,200302,0.607871,3,5,2
"2769",7143,"Westerwaldkreis",2012,200302,0.57757,2,4,2
"2770",7143,"Westerwaldkreis",2013,200302,0.556988,2,3,2
"2771",7143,"Westerwaldkreis",2014,200302,0.542786,2,3,2
"2772",7143,"Westerwaldkreis",2015,200302,0.520499,2,3,2
"2773",7211,"Trier, Stadt",1998,114914,0.763216,5,9,3
"2774",7211,"Trier, Stadt",1999,114914,0.750171,5,9,3
"2775",7211,"Trier, Stadt",2000,114914,0.733012,4,8,2
"2776",7211,"Trier, Stadt",2001,114914,0.702723,4,7,2
"2777",7211,"Trier, Stadt",2002,114914,0.69884,4,7,2
"2778",7211,"Trier, Stadt",2003,114914,0.696586,4,7,2
"2779",7211,"Trier, Stadt",2004,114914,0.681861,4,7,2
"2780",7211,"Trier, Stadt",2005,114914,0.686719,4,7,2
"2781",7211,"Trier, Stadt",2006,114914,0.678281,4,7,2
"2782",7211,"Trier, Stadt",2007,114914,0.655659,3,6,2
"2783",7211,"Trier, Stadt",2008,114914,0.625191,3,5,2
