"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bundesland","Bevoelkerung","GISD_Score","TS_Bildung_adj","TS_Einkommen_adj","TS_Arbeitswelt_adj","GISD_5","GISD_10","GISD_k"
"206","1204","Prignitz-Oberhavel",2003,"Brandenburg",386524,0.81493,0.690863991609154,0.652035930837781,0.650706800827584,5,9,3
"207","1204","Prignitz-Oberhavel",2004,"Brandenburg",386524,0.821704,0.698743646094145,0.651200299881925,0.656384211430015,5,10,3
"208","1204","Prignitz-Oberhavel",2005,"Brandenburg",386524,0.821771,0.69894066992653,0.655811191350486,0.651703354389337,5,9,3
"209","1204","Prignitz-Oberhavel",2006,"Brandenburg",386524,0.805534,0.704453720052017,0.637205836667313,0.634302055081516,5,10,3
"210","1204","Prignitz-Oberhavel",2007,"Brandenburg",386524,0.754494,0.674700097924646,0.605575123301455,0.599830484428589,5,10,3
"211","1204","Prignitz-Oberhavel",2008,"Brandenburg",386524,0.707338,0.687442108934574,0.548027680418307,0.556077144156908,5,10,3
"212","1204","Prignitz-Oberhavel",2009,"Brandenburg",386524,0.655678,0.635281290778665,0.522380911430536,0.536865541736319,5,9,3
"213","1204","Prignitz-Oberhavel",2010,"Brandenburg",386524,0.647553,0.650235310950713,0.525650626844049,0.503382165026614,5,9,3
"214","1204","Prignitz-Oberhavel",2011,"Brandenburg",386524,0.625566,0.667143264669034,0.496964816806847,0.473869053934734,5,9,3
"215","1204","Prignitz-Oberhavel",2012,"Brandenburg",386524,0.583524,0.618287713507016,0.490112873410297,0.450619265117709,5,9,3
"216","1204","Prignitz-Oberhavel",2013,"Brandenburg",386524,0.541878,0.582343797545654,0.472182600615173,0.42628195498509,5,9,3
"217","1204","Prignitz-Oberhavel",2014,"Brandenburg",386524,0.513808,0.557214324769286,0.467472858933001,0.403404695515004,5,9,3
"218","1204","Prignitz-Oberhavel",2015,"Brandenburg",386524,0.49826,0.567920325247818,0.454885132269911,0.376087374028256,5,9,3
"219","1204","Prignitz-Oberhavel",2016,"Brandenburg",386524,0.500391,0.603910264634293,0.446474190027611,0.352509105249269,5,9,3
"220","1204","Prignitz-Oberhavel",2017,"Brandenburg",386524,0.465446,0.586933569391664,0.426451514894854,0.323882432840082,5,9,3
"221","1205","Uckermark-Barnim",1998,"Brandenburg",301213,0.934105,0.799393416432988,0.708986333063953,0.70904034830239,5,10,3
"222","1205","Uckermark-Barnim",1999,"Brandenburg",301213,0.921099,0.809320324199044,0.687671544778384,0.696002455593536,5,10,3
"223","1205","Uckermark-Barnim",2000,"Brandenburg",301213,0.896409,0.791482101555038,0.674309106817997,0.680836312757193,5,10,3
"224","1205","Uckermark-Barnim",2001,"Brandenburg",301213,0.859215,0.754476931127899,0.656186011146555,0.666111885014822,5,10,3
"225","1205","Uckermark-Barnim",2002,"Brandenburg",301213,0.871925,0.783281596995562,0.651261364767017,0.666102439241417,5,10,3
"226","1205","Uckermark-Barnim",2003,"Brandenburg",301213,0.857193,0.735658343363797,0.646669953783363,0.69064911091692,5,10,3
"227","1205","Uckermark-Barnim",2004,"Brandenburg",301213,0.852962,0.710563123219553,0.654681678856975,0.699786960351332,5,10,3
"228","1205","Uckermark-Barnim",2005,"Brandenburg",301213,0.846961,0.70486887368553,0.658713143194206,0.690179260251432,5,10,3
"229","1205","Uckermark-Barnim",2006,"Brandenburg",301213,0.829082,0.716176052184543,0.636378888136199,0.667629296354871,5,10,3
"230","1205","Uckermark-Barnim",2007,"Brandenburg",301213,0.791632,0.709772732190299,0.602352652442992,0.637726991967875,5,10,3
"231","1205","Uckermark-Barnim",2008,"Brandenburg",301213,0.724466,0.681475566284084,0.544718341761036,0.597519184342217,5,10,3
"232","1205","Uckermark-Barnim",2009,"Brandenburg",301213,0.677791,0.651486876543867,0.520549895447951,0.564019078710403,5,10,3
"233","1205","Uckermark-Barnim",2010,"Brandenburg",301213,0.640825,0.609403914966745,0.519094331311628,0.53813410375423,5,9,3
"234","1205","Uckermark-Barnim",2011,"Brandenburg",301213,0.643813,0.675562931114911,0.483454414299884,0.513226483093143,5,10,3
"235","1205","Uckermark-Barnim",2012,"Brandenburg",301213,0.627126,0.657360499483132,0.483219692096176,0.500325038943357,5,10,3
"236","1205","Uckermark-Barnim",2013,"Brandenburg",301213,0.574138,0.605454729336636,0.468645943316757,0.467292636757612,5,10,3
"237","1205","Uckermark-Barnim",2014,"Brandenburg",301213,0.564928,0.616315955257855,0.462985533934892,0.444794235268841,5,10,3
"238","1205","Uckermark-Barnim",2015,"Brandenburg",301213,0.524167,0.588909652043987,0.446955182835297,0.411681528012048,5,10,3
"239","1205","Uckermark-Barnim",2016,"Brandenburg",301213,0.507676,0.593422632155485,0.438437219788265,0.384716791433983,5,9,3
"240","1205","Uckermark-Barnim",2017,"Brandenburg",301213,0.482165,0.593430946195224,0.421456524139532,0.35377808418176,5,9,3
"241","1301","Mecklenburgische Seenplatte",1998,"Mecklenburg-Vorpommern",260574,0.963613,0.740652409226467,0.776947259735242,0.755237404513269,5,10,3
"242","1301","Mecklenburgische Seenplatte",1999,"Mecklenburg-Vorpommern",260574,0.936037,0.739876728454252,0.746726367059568,0.734446360511311,5,10,3
"243","1301","Mecklenburgische Seenplatte",2000,"Mecklenburg-Vorpommern",260574,0.920537,0.740400443120471,0.731451435336568,0.720087614355454,5,10,3
"244","1301","Mecklenburgische Seenplatte",2001,"Mecklenburg-Vorpommern",260574,0.926351,0.81197965913131,0.693420550666154,0.697458112271091,5,10,3
"245","1301","Mecklenburgische Seenplatte",2002,"Mecklenburg-Vorpommern",260574,0.887357,0.724661348610892,0.692224363617803,0.712741440684417,5,10,3
"246","1301","Mecklenburgische Seenplatte",2003,"Mecklenburg-Vorpommern",260574,0.867873,0.683896426825579,0.677831364054427,0.731307269005067,5,10,3
"247","1301","Mecklenburgische Seenplatte",2004,"Mecklenburg-Vorpommern",260574,0.866333,0.690469830175656,0.66463662437188,0.735036773325075,5,10,3
"248","1301","Mecklenburgische Seenplatte",2005,"Mecklenburg-Vorpommern",260574,0.870263,0.696680394825087,0.669655358670893,0.731187744715354,5,10,3
"249","1301","Mecklenburgische Seenplatte",2006,"Mecklenburg-Vorpommern",260574,0.844431,0.688645633039341,0.655689737567387,0.704675843773606,5,10,3
"250","1301","Mecklenburgische Seenplatte",2007,"Mecklenburg-Vorpommern",260574,0.805945,0.688880633486272,0.626001643368852,0.661851273043562,5,10,3
"251","1301","Mecklenburgische Seenplatte",2008,"Mecklenburg-Vorpommern",260574,0.754461,0.693217310008467,0.57677931229942,0.610047831434567,5,10,3
"252","1301","Mecklenburgische Seenplatte",2009,"Mecklenburg-Vorpommern",260574,0.747543,0.722720348024335,0.556333451597085,0.587998038279588,5,10,3
"253","1301","Mecklenburgische Seenplatte",2010,"Mecklenburg-Vorpommern",260574,0.740546,0.727737547437374,0.557703021750196,0.568471683618895,5,10,3
"254","1301","Mecklenburgische Seenplatte",2011,"Mecklenburg-Vorpommern",260574,0.732712,0.760076073037611,0.530012107330304,0.549110967823398,5,10,3
"255","1301","Mecklenburgische Seenplatte",2012,"Mecklenburg-Vorpommern",260574,0.696251,0.720928214749355,0.531158633325204,0.518638730233838,5,10,3
"256","1301","Mecklenburgische Seenplatte",2013,"Mecklenburg-Vorpommern",260574,0.620017,0.616916029048452,0.515005052444584,0.495633213585881,5,10,3
"257","1301","Mecklenburgische Seenplatte",2014,"Mecklenburg-Vorpommern",260574,0.579035,0.580022119173522,0.503992036206755,0.466575482213501,5,10,3
"258","1301","Mecklenburgische Seenplatte",2015,"Mecklenburg-Vorpommern",260574,0.552192,0.563207736607085,0.489692536616992,0.447278333414138,5,10,3
"259","1301","Mecklenburgische Seenplatte",2016,"Mecklenburg-Vorpommern",260574,0.55704,0.608977970597342,0.47998807008611,0.420316471986622,5,10,3
"260","1301","Mecklenburgische Seenplatte",2017,"Mecklenburg-Vorpommern",260574,0.523327,0.60511264905611,0.459035392718966,0.381821441826463,5,10,3
"261","1302","Mittleres Mecklenburg/Rostock",1998,"Mecklenburg-Vorpommern",423044,0.929455,0.733831089239774,0.751720757046894,0.723135647988986,5,10,3
"262","1302","Mittleres Mecklenburg/Rostock",1999,"Mecklenburg-Vorpommern",423044,0.896865,0.736542883081978,0.720330858142084,0.690608713438061,5,9,3
"263","1302","Mittleres Mecklenburg/Rostock",2000,"Mecklenburg-Vorpommern",423044,0.870407,0.747224200966002,0.69485718211114,0.65571218458196,5,9,3
"264","1302","Mittleres Mecklenburg/Rostock",2001,"Mecklenburg-Vorpommern",423044,0.880956,0.815564344013574,0.680599629660531,0.621442452127681,5,10,3
"265","1302","Mittleres Mecklenburg/Rostock",2002,"Mecklenburg-Vorpommern",423044,0.841381,0.723253704955118,0.682566648098227,0.637462014822303,5,10,3
"266","1302","Mittleres Mecklenburg/Rostock",2003,"Mecklenburg-Vorpommern",423044,0.835553,0.698086382848817,0.671805976918422,0.662445410469719,5,10,3
"267","1302","Mittleres Mecklenburg/Rostock",2004,"Mecklenburg-Vorpommern",423044,0.825297,0.668889795531597,0.674050426830097,0.670136661657783,5,10,3
"268","1302","Mittleres Mecklenburg/Rostock",2005,"Mecklenburg-Vorpommern",423044,0.83677,0.682281597434139,0.678786400184657,0.673554312025585,5,10,3
"269","1302","Mittleres Mecklenburg/Rostock",2006,"Mecklenburg-Vorpommern",423044,0.811603,0.685289918795862,0.657713974268486,0.644355144467544,5,10,3
"270","1302","Mittleres Mecklenburg/Rostock",2007,"Mecklenburg-Vorpommern",423044,0.748263,0.635504524969815,0.628188496047523,0.604712440041131,5,9,3
"271","1302","Mittleres Mecklenburg/Rostock",2008,"Mecklenburg-Vorpommern",423044,0.696031,0.63432508781634,0.57857147856429,0.557414867974407,5,9,3
"272","1302","Mittleres Mecklenburg/Rostock",2009,"Mecklenburg-Vorpommern",423044,0.688221,0.662519060415363,0.555948286305371,0.537177472227403,5,10,3
"273","1302","Mittleres Mecklenburg/Rostock",2010,"Mecklenburg-Vorpommern",423044,0.668968,0.650477817537224,0.553536673890363,0.515472612501444,5,10,3
"274","1302","Mittleres Mecklenburg/Rostock",2011,"Mecklenburg-Vorpommern",423044,0.629028,0.629794298032879,0.525492301960786,0.489191139429534,5,10,3
"275","1302","Mittleres Mecklenburg/Rostock",2012,"Mecklenburg-Vorpommern",423044,0.589552,0.590780847188327,0.516987178194027,0.4625735647733,5,9,3
"276","1302","Mittleres Mecklenburg/Rostock",2013,"Mecklenburg-Vorpommern",423044,0.558403,0.567842678112338,0.502917191998889,0.441082954578959,5,9,3
"277","1302","Mittleres Mecklenburg/Rostock",2014,"Mecklenburg-Vorpommern",423044,0.498004,0.494604953794102,0.487909392048854,0.415897882134278,4,8,2
"278","1302","Mittleres Mecklenburg/Rostock",2015,"Mecklenburg-Vorpommern",423044,0.481242,0.510163511075311,0.469736492899178,0.387032453196061,4,8,2
"279","1302","Mittleres Mecklenburg/Rostock",2016,"Mecklenburg-Vorpommern",423044,0.478427,0.533858682684559,0.461948788894357,0.365837987755178,5,9,3
"280","1302","Mittleres Mecklenburg/Rostock",2017,"Mecklenburg-Vorpommern",423044,0.44235,0.516072422732615,0.443821037141629,0.333997834221119,4,8,2
"281","1303","Vorpommern",1998,"Mecklenburg-Vorpommern",462189,0.973736,0.757727178496847,0.773827568009441,0.760294618570857,5,10,3
"282","1303","Vorpommern",1999,"Mecklenburg-Vorpommern",462189,0.953928,0.761955424078596,0.748793996685125,0.743899663474446,5,10,3
"283","1303","Vorpommern",2000,"Mecklenburg-Vorpommern",462189,0.931943,0.743383913064464,0.738598544663746,0.73137860311799,5,10,3
"284","1303","Vorpommern",2001,"Mecklenburg-Vorpommern",462189,0.924479,0.794983934884619,0.699530896599549,0.704828464952568,5,10,3
"285","1303","Vorpommern",2002,"Mecklenburg-Vorpommern",462189,0.895238,0.736424897633708,0.70072391060568,0.707278917726065,5,10,3
"286","1303","Vorpommern",2003,"Mecklenburg-Vorpommern",462189,0.896308,0.720318661868105,0.691119380579328,0.734998859542625,5,10,3
"287","1303","Vorpommern",2004,"Mecklenburg-Vorpommern",462189,0.888442,0.691899726790505,0.690373470575066,0.749391857003136,5,10,3
"288","1303","Vorpommern",2005,"Mecklenburg-Vorpommern",462189,0.895822,0.707493426260238,0.690321660945813,0.747708828096497,5,10,3
"289","1303","Vorpommern",2006,"Mecklenburg-Vorpommern",462189,0.885763,0.730679707235927,0.670634516519605,0.725318579340622,5,10,3
"290","1303","Vorpommern",2007,"Mecklenburg-Vorpommern",462189,0.8057,0.660402245480434,0.637750341788926,0.678119768732651,5,10,3
"291","1303","Vorpommern",2008,"Mecklenburg-Vorpommern",462189,0.776682,0.709460244499318,0.585951467516075,0.626364948361463,5,10,3
"292","1303","Vorpommern",2009,"Mecklenburg-Vorpommern",462189,0.738288,0.684191626631839,0.563968965770814,0.601510400887334,5,10,3
"293","1303","Vorpommern",2010,"Mecklenburg-Vorpommern",462189,0.745195,0.727046859710682,0.563044575191526,0.572552025756354,5,10,3
"294","1303","Vorpommern",2011,"Mecklenburg-Vorpommern",462189,0.716935,0.721859042319993,0.539724672922635,0.547985146988828,5,10,3
"295","1303","Vorpommern",2012,"Mecklenburg-Vorpommern",462189,0.665932,0.650006151969947,0.534525276569882,0.529252881488767,5,10,3
"296","1303","Vorpommern",2013,"Mecklenburg-Vorpommern",462189,0.640249,0.619904832988292,0.524912891444938,0.520733913210707,5,10,3
"297","1303","Vorpommern",2014,"Mecklenburg-Vorpommern",462189,0.586507,0.55264975508026,0.513934714698613,0.498037500877028,5,10,3
"298","1303","Vorpommern",2015,"Mecklenburg-Vorpommern",462189,0.561972,0.559914657891004,0.492773781183399,0.465857522631757,5,10,3
"299","1303","Vorpommern",2016,"Mecklenburg-Vorpommern",462189,0.550057,0.579602569152225,0.485447804847436,0.431118721574545,5,10,3
"300","1303","Vorpommern",2017,"Mecklenburg-Vorpommern",462189,0.509379,0.559744822859106,0.466789488256829,0.393239700576911,5,10,3
"301","1304","Westmecklenburg",1998,"Mecklenburg-Vorpommern",465312,0.919485,0.767698978693336,0.732775665618757,0.689489401934875,5,9,3
"302","1304","Westmecklenburg",1999,"Mecklenburg-Vorpommern",465312,0.899028,0.787978685255671,0.703143871569253,0.660423121200531,5,10,3
"303","1304","Westmecklenburg",2000,"Mecklenburg-Vorpommern",465312,0.884975,0.801049423499001,0.684458464939249,0.639644818103773,5,10,3
"304","1304","Westmecklenburg",2001,"Mecklenburg-Vorpommern",465312,0.883023,0.841176486435049,0.681622102742517,0.598689372586852,5,10,3
"305","1304","Westmecklenburg",2002,"Mecklenburg-Vorpommern",465312,0.835097,0.751443742013933,0.683426195535068,0.596611925843521,5,10,3
"306","1304","Westmecklenburg",2003,"Mecklenburg-Vorpommern",465312,0.831691,0.745205019217376,0.670796133114319,0.609084340191305,5,10,3
"307","1304","Westmecklenburg",2004,"Mecklenburg-Vorpommern",465312,0.816656,0.712886889778792,0.674207473413956,0.609754063892675,5,9,3
"308","1304","Westmecklenburg",2005,"Mecklenburg-Vorpommern",465312,0.829278,0.725826026084288,0.676979647695829,0.617748043631938,5,10,3
"309","1304","Westmecklenburg",2006,"Mecklenburg-Vorpommern",465312,0.819073,0.738627806054601,0.654621602688204,0.608137958718912,5,10,3
"310","1304","Westmecklenburg",2007,"Mecklenburg-Vorpommern",465312,0.775432,0.724266627057495,0.623784358593909,0.571377340933934,5,10,3
"311","1304","Westmecklenburg",2008,"Mecklenburg-Vorpommern",465312,0.717098,0.7038671135289,0.571965701132836,0.534043088606159,5,10,3
"312","1304","Westmecklenburg",2009,"Mecklenburg-Vorpommern",465312,0.712584,0.74488085006657,0.535894829107015,0.52062293817653,5,10,3
"313","1304","Westmecklenburg",2010,"Mecklenburg-Vorpommern",465312,0.716217,0.774522885643074,0.535893990702765,0.497805204718945,5,10,3
"314","1304","Westmecklenburg",2011,"Mecklenburg-Vorpommern",465312,0.694264,0.788475376944302,0.5080392826671,0.470477563109597,5,10,3
"315","1304","Westmecklenburg",2012,"Mecklenburg-Vorpommern",465312,0.629096,0.700871735747033,0.499885700271454,0.443848842417395,5,10,3
"316","1304","Westmecklenburg",2013,"Mecklenburg-Vorpommern",465312,0.583181,0.643154237574758,0.490413065704611,0.424808022657279,5,10,3
"317","1304","Westmecklenburg",2014,"Mecklenburg-Vorpommern",465312,0.532931,0.583355112650002,0.481142659968184,0.39950667710199,5,9,3
"318","1304","Westmecklenburg",2015,"Mecklenburg-Vorpommern",465312,0.522677,0.598478588952055,0.47483868646865,0.371430871472528,5,9,3
"319","1304","Westmecklenburg",2016,"Mecklenburg-Vorpommern",465312,0.508985,0.606009963435836,0.468173009739915,0.344851992418121,5,10,3
"320","1304","Westmecklenburg",2017,"Mecklenburg-Vorpommern",465312,0.482584,0.603628230658321,0.448869867028968,0.316953737076744,5,9,3
"321","1401","Oberes Elbtal/Osterzgebirge",1998,"Sachsen",1039352,0.817173,0.691431385726414,0.666840867931646,0.639546961078951,4,7,2
"322","1401","Oberes Elbtal/Osterzgebirge",1999,"Sachsen",1039352,0.793213,0.681484931966263,0.645769003490359,0.625567160562349,4,7,2
"323","1401","Oberes Elbtal/Osterzgebirge",2000,"Sachsen",1039352,0.781662,0.703520163546048,0.618077839083364,0.609530927917962,4,8,2
"324","1401","Oberes Elbtal/Osterzgebirge",2001,"Sachsen",1039352,0.738293,0.660808148840273,0.607847360861955,0.581024686228612,4,8,2
"325","1401","Oberes Elbtal/Osterzgebirge",2002,"Sachsen",1039352,0.714445,0.616590314965188,0.606357549435334,0.581946532776807,4,8,2
"326","1401","Oberes Elbtal/Osterzgebirge",2003,"Sachsen",1039352,0.697896,0.610864541977809,0.59027344989908,0.572676541478799,4,7,2
"327","1401","Oberes Elbtal/Osterzgebirge",2004,"Sachsen",1039352,0.67139,0.569718440256829,0.580010093006446,0.574306356307705,4,7,2
"328","1401","Oberes Elbtal/Osterzgebirge",2005,"Sachsen",1039352,0.670729,0.549823694959178,0.586937788694037,0.586031707120523,4,7,2
"329","1401","Oberes Elbtal/Osterzgebirge",2006,"Sachsen",1039352,0.641882,0.532040358860269,0.569161087361651,0.567417211946742,4,7,2
"330","1401","Oberes Elbtal/Osterzgebirge",2007,"Sachsen",1039352,0.594322,0.507495363277651,0.54628452860869,0.525520194390674,3,6,2
"331","1401","Oberes Elbtal/Osterzgebirge",2008,"Sachsen",1039352,0.541916,0.491507703278067,0.503964603418872,0.485407985861175,3,6,2
"332","1401","Oberes Elbtal/Osterzgebirge",2009,"Sachsen",1039352,0.521331,0.477870224855586,0.482479367980651,0.481870545023081,3,5,2
"333","1401","Oberes Elbtal/Osterzgebirge",2010,"Sachsen",1039352,0.511213,0.481745113920309,0.483588901122607,0.457884394572404,3,6,2
"334","1401","Oberes Elbtal/Osterzgebirge",2011,"Sachsen",1039352,0.463734,0.454207685741504,0.460970359795211,0.418872714847019,3,5,2
"335","1401","Oberes Elbtal/Osterzgebirge",2012,"Sachsen",1039352,0.428513,0.422473714421433,0.454798882103885,0.390632873641655,3,5,2
"336","1401","Oberes Elbtal/Osterzgebirge",2013,"Sachsen",1039352,0.402793,0.4009996847212,0.444614263972507,0.373988807194771,3,5,2
"337","1401","Oberes Elbtal/Osterzgebirge",2014,"Sachsen",1039352,0.369007,0.371253101516363,0.435497491160477,0.349400739238039,3,5,2
