"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_Score_2","GISD_5","GISD_10","GISD_k"
"1887",5954,"Ennepe-Ruhr-Kreis",2014,322916,0.46627571276755,0.521214595615915,0.43703589032216,0.463063263337708,0.439784,1,1,1
"1888",5958,"Hochsauerlandkreis",1998,261561,0.774727754103992,0.795848963773725,0.728872565069031,0.61226835014569,0.769531,5,9,3
"1889",5958,"Hochsauerlandkreis",1999,261561,0.760176971789778,0.786051958428735,0.713600882938451,0.603576043445929,0.753976,4,8,2
"1890",5958,"Hochsauerlandkreis",2000,261561,0.738226761041745,0.772459142686743,0.696250540673397,0.583589916607054,0.73051,4,8,2
"1891",5958,"Hochsauerlandkreis",2001,261561,0.722989658100336,0.80630842697907,0.646997470802803,0.563640294200427,0.714221,4,7,2
"1892",5958,"Hochsauerlandkreis",2002,261561,0.718701615531669,0.792675098467716,0.646318294272782,0.568003603586327,0.709637,4,7,2
"1893",5958,"Hochsauerlandkreis",2003,261561,0.708196080339546,0.765744875581177,0.638608665607807,0.578268318133453,0.698406,4,7,2
"1894",5958,"Hochsauerlandkreis",2004,261561,0.698066390571635,0.755902956060307,0.62133546385516,0.581880345905374,0.687577,4,7,2
"1895",5958,"Hochsauerlandkreis",2005,261561,0.715364978129404,0.770704293855181,0.62479236297653,0.603758611698595,0.70607,4,7,2
"1896",5958,"Hochsauerlandkreis",2006,261561,0.691419303624453,0.738078062803964,0.61177789741707,0.593840111557611,0.680471,3,6,2
"1897",5958,"Hochsauerlandkreis",2007,261561,0.659862730597389,0.726364794062317,0.590703383278147,0.553409750206901,0.646736,3,6,2
"1898",5958,"Hochsauerlandkreis",2008,261561,0.623219407172234,0.707018883560834,0.552122264976715,0.526316262448799,0.607563,2,4,2
"1899",5958,"Hochsauerlandkreis",2009,261561,0.62359594354328,0.687632264443693,0.55802708313667,0.540671710056398,0.607965,2,4,2
"1900",5958,"Hochsauerlandkreis",2010,261561,0.61339410149478,0.681553364501896,0.565004193502566,0.516102997075155,0.597059,2,4,2
"1901",5958,"Hochsauerlandkreis",2011,261561,0.581061583264032,0.662187582539505,0.543365162037199,0.482089303862504,0.562494,2,3,2
"1902",5958,"Hochsauerlandkreis",2012,261561,0.570500256201107,0.670582398237112,0.530053795109286,0.462501268758173,0.551204,2,3,2
"1903",5958,"Hochsauerlandkreis",2013,261561,0.545395673162616,0.613675092334155,0.51380787356068,0.477406378449866,0.524366,2,3,2
"1904",5958,"Hochsauerlandkreis",2014,261561,0.530038098694321,0.623693179801958,0.492197727488961,0.453365508804638,0.507948,1,2,1
"1905",5962,"Märkischer Kreis",1998,413820,0.799213563475704,0.873208886809416,0.733791607528692,0.586801812307169,0.795707,5,9,3
"1906",5962,"Märkischer Kreis",1999,413820,0.774079563216027,0.840973955722599,0.718178809714102,0.576333169068175,0.768838,5,9,3
"1907",5962,"Märkischer Kreis",2000,413820,0.751744900697102,0.82582188172657,0.699525950888775,0.558316804936114,0.744961,4,8,2
"1908",5962,"Märkischer Kreis",2001,413820,0.720802002123499,0.842931115482897,0.646006114410156,0.522933122241139,0.711882,4,7,2
"1909",5962,"Märkischer Kreis",2002,413820,0.726040390854953,0.846715776979788,0.645008735265229,0.532300046283835,0.717482,4,7,2
"1910",5962,"Märkischer Kreis",2003,413820,0.723082450173534,0.842902291814459,0.632426243578004,0.541832954473834,0.71432,4,7,2
"1911",5962,"Märkischer Kreis",2004,413820,0.706651965774833,0.839088076097257,0.596911756446068,0.543039343614759,0.696755,4,7,2
"1912",5962,"Märkischer Kreis",2005,413820,0.698595440009745,0.795381627803685,0.60717412003757,0.55779052826823,0.688142,4,7,2
"1913",5962,"Märkischer Kreis",2006,413820,0.687950318329511,0.799161328635257,0.594128644680215,0.542357294638898,0.676762,3,6,2
"1914",5962,"Märkischer Kreis",2007,413820,0.645754351716691,0.761186105666677,0.573328246620214,0.503229053711808,0.631653,3,5,2
"1915",5962,"Märkischer Kreis",2008,413820,0.627122123400726,0.780135466029233,0.537948090483967,0.476429008829309,0.611735,3,5,2
"1916",5962,"Märkischer Kreis",2009,413820,0.645023331376963,0.761048276431278,0.552812332236234,0.522186670422085,0.630872,3,5,2
"1917",5962,"Märkischer Kreis",2010,413820,0.619552930419153,0.71352217912992,0.562634057579422,0.500794147119859,0.603643,2,4,2
"1918",5962,"Märkischer Kreis",2011,413820,0.584430789672035,0.713467100283995,0.52760359788826,0.454388645272799,0.566096,2,3,2
"1919",5962,"Märkischer Kreis",2012,413820,0.555869633287522,0.687122875109677,0.510938307207635,0.431130037976984,0.535563,2,3,2
"1920",5962,"Märkischer Kreis",2013,413820,0.545865031485992,0.663238919285974,0.497036330070291,0.445703108848959,0.524868,2,3,2
"1921",5962,"Märkischer Kreis",2014,413820,0.536105727907191,0.669636911827329,0.476249603560428,0.437448126200435,0.514435,1,2,1
"1922",5966,"Olpe",1998,134759,0.715799343063951,0.759414130809041,0.647236105653502,0.593612853620482,0.706534,4,7,2
"1923",5966,"Olpe",1999,134759,0.70609050116222,0.771749530347821,0.627337778226724,0.578649147007643,0.696155,4,7,2
"1924",5966,"Olpe",2000,134759,0.703236346900301,0.778379309423658,0.625357466733881,0.567377417931671,0.693104,4,7,2
"1925",5966,"Olpe",2001,134759,0.685675165703698,0.807778202751041,0.574643284140148,0.547946929872273,0.67433,3,6,2
"1926",5966,"Olpe",2002,134759,0.688806689454689,0.820073891474245,0.570988228715144,0.54657211588427,0.677678,3,6,2
"1927",5966,"Olpe",2003,134759,0.66923965685777,0.794388635443997,0.547641384137642,0.550204425658248,0.65676,3,6,2
"1928",5966,"Olpe",2004,134759,0.645070899814417,0.766806807479118,0.521673016556482,0.547677824222141,0.630923,3,5,2
"1929",5966,"Olpe",2005,134759,0.651757642400602,0.761979110577271,0.530841345607277,0.558851895862251,0.638071,3,5,2
"1930",5966,"Olpe",2006,134759,0.63661300677097,0.768566655087379,0.505026389901537,0.542940443439532,0.621881,3,5,2
"1931",5966,"Olpe",2007,134759,0.60304967755923,0.729594429725864,0.495598928247387,0.513465873418491,0.586,2,4,2
"1932",5966,"Olpe",2008,134759,0.555107864125869,0.694396623417511,0.45119788468244,0.481829241300056,0.534749,2,3,2
"1933",5966,"Olpe",2009,134759,0.566284179957555,0.695221081413914,0.455581458377937,0.502552704255464,0.546697,2,3,2
"1934",5966,"Olpe",2010,134759,0.555907270829175,0.688475943651144,0.457701198440194,0.483101405523034,0.535603,2,3,2
"1935",5966,"Olpe",2011,134759,0.515412494004712,0.670342170444441,0.420956718943142,0.444022928273756,0.492313,1,2,1
"1936",5966,"Olpe",2012,134759,0.48949254311932,0.652067213206988,0.400953000992485,0.422161654147134,0.464603,1,2,1
"1937",5966,"Olpe",2013,134759,0.490414145197312,0.641939638037046,0.383167388514716,0.452213159976998,0.465589,1,2,1
"1938",5966,"Olpe",2014,134759,0.451097697118643,0.61535077639986,0.359541226036042,0.411205434283595,0.423558,1,1,1
"1939",5970,"Siegen-Wittgenstein",1998,275909,0.724653567438722,0.72448692209582,0.705635113625061,0.590684789474702,0.716,4,7,2
"1940",5970,"Siegen-Wittgenstein",1999,275909,0.707594089096863,0.718840726756172,0.68808888157103,0.574295499782899,0.697762,4,7,2
"1941",5970,"Siegen-Wittgenstein",2000,275909,0.688652335866972,0.703692101541289,0.673689613700801,0.559894386783287,0.677513,3,6,2
"1942",5970,"Siegen-Wittgenstein",2001,275909,0.656539470523843,0.707512882051745,0.623198146542767,0.53205620948178,0.643183,3,5,2
"1943",5970,"Siegen-Wittgenstein",2002,275909,0.658414945542905,0.707513809286482,0.622192539712417,0.537412400894916,0.645188,3,6,2
"1944",5970,"Siegen-Wittgenstein",2003,275909,0.64935115988946,0.690416733622407,0.614880165386415,0.540791887818784,0.635498,3,5,2
"1945",5970,"Siegen-Wittgenstein",2004,275909,0.63756338631857,0.684707735612447,0.591871009684253,0.542159831330994,0.622897,3,5,2
"1946",5970,"Siegen-Wittgenstein",2005,275909,0.647395692497687,0.67895758347069,0.59668235135829,0.565911740398846,0.633408,3,5,2
"1947",5970,"Siegen-Wittgenstein",2006,275909,0.610584356840699,0.637180636439887,0.571955496765403,0.547005200374607,0.594055,2,4,2
"1948",5970,"Siegen-Wittgenstein",2007,275909,0.588002347707407,0.646675038182022,0.553585572926574,0.503485527329691,0.569914,2,4,2
"1949",5970,"Siegen-Wittgenstein",2008,275909,0.553425931471523,0.631455372556501,0.521513336011073,0.470552589588199,0.532951,2,3,2
"1950",5970,"Siegen-Wittgenstein",2009,275909,0.558471232692987,0.61239183509701,0.534313528217954,0.488522136024525,0.538344,2,3,2
"1951",5970,"Siegen-Wittgenstein",2010,275909,0.550776915163609,0.600938174111031,0.538594033914337,0.477842793511393,0.530119,2,3,2
"1952",5970,"Siegen-Wittgenstein",2011,275909,0.508157226952227,0.585691739229319,0.501031284940664,0.431764988723338,0.484557,1,2,1
"1953",5970,"Siegen-Wittgenstein",2012,275909,0.483418562129178,0.57255851188759,0.474935762709419,0.413594630745887,0.45811,1,2,1
"1954",5970,"Siegen-Wittgenstein",2013,275909,0.475017715518064,0.55053726456583,0.457439578400595,0.433620262734291,0.449129,1,2,1
"1955",5970,"Siegen-Wittgenstein",2014,275909,0.456443069445326,0.551676990505343,0.440422613887864,0.406400264036771,0.429272,1,1,1
"1956",5974,"Soest",1998,296742,0.75913906846017,0.725478728113935,0.752015451083255,0.623326543119314,0.752866,4,8,2
"1957",5974,"Soest",1999,296742,0.750224089286715,0.73119422373753,0.735670745066737,0.61327105399239,0.743335,4,8,2
"1958",5974,"Soest",2000,296742,0.729473511882568,0.721714794238688,0.714268637697117,0.596006717481125,0.721152,4,8,2
"1959",5974,"Soest",2001,296742,0.696844462320803,0.7065217449244,0.671180085291706,0.578581795083204,0.686271,4,7,2
"1960",5974,"Soest",2002,296742,0.702798168547089,0.710294593574291,0.674383719536124,0.585419211461576,0.692635,4,7,2
"1961",5974,"Soest",2003,296742,0.692736769179922,0.693181064234334,0.667078217896353,0.586493597590232,0.681879,4,7,2
"1962",5974,"Soest",2004,296742,0.684134946044674,0.681754720935673,0.651485916915926,0.593554132779705,0.672684,3,6,2
"1963",5974,"Soest",2005,296742,0.693462170547315,0.683594798140489,0.656676787618503,0.608164383627518,0.682655,4,7,2
"1964",5974,"Soest",2006,296742,0.674763229341292,0.666468711153518,0.636958831837518,0.601622797258223,0.662665,3,6,2
"1965",5974,"Soest",2007,296742,0.654960205143529,0.675937481254507,0.613780923384774,0.569384592700346,0.641495,3,5,2
"1966",5974,"Soest",2008,296742,0.612310720382926,0.64931694431527,0.576551812905574,0.534278116970891,0.595901,2,4,2
"1967",5974,"Soest",2009,296742,0.610276981370828,0.618845060323129,0.584171872252812,0.552411222755262,0.593727,2,4,2
"1968",5974,"Soest",2010,296742,0.597253574799475,0.599774365132176,0.589581849735178,0.535854791728906,0.579804,2,4,2
"1969",5974,"Soest",2011,296742,0.567206459046456,0.59210252582637,0.564020151174043,0.499372456042286,0.547683,2,3,2
"1970",5974,"Soest",2012,296742,0.552155871530089,0.599550224230189,0.545826443971112,0.47519781339443,0.531593,2,3,2
"1971",5974,"Soest",2013,296742,0.529508853316611,0.554157359492277,0.531305842038721,0.482565249653232,0.507382,1,2,1
"1972",5974,"Soest",2014,296742,0.512736647198545,0.559237312215255,0.515869570450789,0.45400638575813,0.489452,1,2,1
"1973",5978,"Unna",1998,391774,0.799888723271492,0.73532004724228,0.791154628364938,0.668894149280227,0.796429,5,9,3
"1974",5978,"Unna",1999,391774,0.78800697534595,0.73582528017465,0.775180343489571,0.656794949988023,0.783727,5,9,3
"1975",5978,"Unna",2000,391774,0.765023813616435,0.719236572732667,0.758459274004071,0.636778770102667,0.759157,4,8,2
"1976",5978,"Unna",2001,391774,0.732039745172227,0.714026220248977,0.709288682229332,0.614629468867986,0.723896,4,8,2
"1977",5978,"Unna",2002,391774,0.731253558271685,0.718290603585259,0.705097382262208,0.612732260115275,0.723055,4,8,2
"1978",5978,"Unna",2003,391774,0.734316403450199,0.724434239752787,0.69579748031306,0.622994995913337,0.72633,4,8,2
"1979",5978,"Unna",2004,391774,0.735126466750471,0.747663286055689,0.668144751897779,0.629298201873409,0.727196,4,8,2
"1980",5978,"Unna",2005,391774,0.733986497407946,0.717711512618347,0.682960009418002,0.641789739843503,0.725977,4,8,2
"1981",5978,"Unna",2006,391774,0.730886280013057,0.723851345907903,0.675660842584618,0.635755891663428,0.722663,4,8,2
"1982",5978,"Unna",2007,391774,0.697043276838078,0.682535586140301,0.663741420070104,0.610467912208049,0.686483,4,7,2
"1983",5978,"Unna",2008,391774,0.667782955977452,0.67347913803558,0.631712001597583,0.583663441289217,0.655203,3,6,2
"1984",5978,"Unna",2009,391774,0.658805155085141,0.65869982551317,0.626595200304028,0.582729095471647,0.645605,3,6,2
"1985",5978,"Unna",2010,391774,0.654938680689124,0.64771028695852,0.63293165795853,0.578411110985471,0.641472,3,5,2
"1986",5978,"Unna",2011,391774,0.622515789093103,0.636716095726352,0.598826352288182,0.54828241529443,0.60681,2,4,2
"1987",5978,"Unna",2012,391774,0.595119429317702,0.611288185732185,0.586147215670492,0.522823921385553,0.577523,2,4,2
"1988",5978,"Unna",2013,391774,0.585249386043673,0.590763292107668,0.575441830425866,0.531153543349174,0.566971,2,4,2
"1989",5978,"Unna",2014,391774,0.578534042287053,0.600378528870058,0.557721809628733,0.523677262630368,0.559792,2,3,2
"1990",6411,"Darmstadt, Stadt",1998,151879,0.617959119938802,0.544193671086779,0.691879526547962,0.537179197647747,0.601939,2,4,2
"1991",6411,"Darmstadt, Stadt",1999,151879,0.595998522415269,0.526964492485289,0.67269869480949,0.522635823553215,0.578462,2,4,2
"1992",6411,"Darmstadt, Stadt",2000,151879,0.570409289771323,0.515416272422888,0.643798715982015,0.503711411707276,0.551107,2,3,2
"1993",6411,"Darmstadt, Stadt",2001,151879,0.505870541317664,0.484857669038174,0.563930674180501,0.464394059383586,0.482112,1,2,1
"1994",6411,"Darmstadt, Stadt",2002,151879,0.49285601464195,0.458058342892722,0.557523441180425,0.467404073092224,0.468199,1,2,1
"1995",6411,"Darmstadt, Stadt",2003,151879,0.490428741032625,0.444515125870235,0.559127759548735,0.473711166636767,0.465604,1,2,1
"1996",6411,"Darmstadt, Stadt",2004,151879,0.492984053792169,0.43286213432274,0.565781430121627,0.484639371524838,0.468336,1,2,1
"1997",6411,"Darmstadt, Stadt",2005,151879,0.481600262412901,0.381298150655651,0.569048554581132,0.506523347483304,0.456166,1,2,1
"1998",6411,"Darmstadt, Stadt",2006,151879,0.451796522807837,0.344928798862739,0.542091085083028,0.500698981059371,0.424305,1,1,1
"1999",6411,"Darmstadt, Stadt",2007,151879,0.411842104473518,0.323754078943995,0.500502723843294,0.470759082025095,0.381592,1,1,1
"2000",6411,"Darmstadt, Stadt",2008,151879,0.373004993414847,0.298755064954915,0.471559569855211,0.434590666809933,0.340074,1,1,1
"2001",6411,"Darmstadt, Stadt",2009,151879,0.364671899016292,0.279422273234957,0.47791512871234,0.428233299966926,0.331165,1,1,1
"2002",6411,"Darmstadt, Stadt",2010,151879,0.349051104556301,0.246778881468073,0.494925220396501,0.407622943908727,0.314466,1,1,1
"2003",6411,"Darmstadt, Stadt",2011,151879,0.327688585598221,0.21031751117512,0.49759551777106,0.391848305338909,0.291629,1,1,1
"2004",6411,"Darmstadt, Stadt",2012,151879,0.305745389960838,0.197513928765778,0.473897148345987,0.377437248916844,0.268171,1,1,1
"2005",6411,"Darmstadt, Stadt",2013,151879,0.273797093498521,0.140333730443085,0.455737226856897,0.378650340539748,0.234017,1,1,1
"2006",6411,"Darmstadt, Stadt",2014,151879,0.240277841889257,0.144760543269956,0.433495312919584,0.318693454281762,0.198183,1,1,1
"2007",6412,"Frankfurt am Main, Stadt",1998,717624,0.661465331335172,0.66014601952922,0.725632346682895,0.488417945199796,0.648449,3,6,2
"2008",6412,"Frankfurt am Main, Stadt",1999,717624,0.647783182305062,0.672928482937646,0.703190627556722,0.466331625749374,0.633822,3,5,2
"2009",6412,"Frankfurt am Main, Stadt",2000,717624,0.620646271570332,0.636338098215222,0.675460856598875,0.467688219370394,0.604812,2,4,2
"2010",6412,"Frankfurt am Main, Stadt",2001,717624,0.556602864250029,0.614909955433909,0.592466194477294,0.42351632642004,0.536347,2,3,2
"2011",6412,"Frankfurt am Main, Stadt",2002,717624,0.541025138270657,0.576358615515625,0.594169104093559,0.424221028866222,0.519694,2,3,2
"2012",6412,"Frankfurt am Main, Stadt",2003,717624,0.54328266332459,0.568151396427592,0.597946723436708,0.4338885799838,0.522107,2,3,2
"2013",6412,"Frankfurt am Main, Stadt",2004,717624,0.533379306596231,0.544753187409532,0.588988607668423,0.443266953371907,0.51152,1,2,1
"2014",6412,"Frankfurt am Main, Stadt",2005,717624,0.534718869895186,0.523225445021933,0.600859857457595,0.45603152550564,0.512952,1,2,1
"2015",6412,"Frankfurt am Main, Stadt",2006,717624,0.522409864358869,0.513077632237069,0.579505415002726,0.458974198501487,0.499793,1,2,1
"2016",6412,"Frankfurt am Main, Stadt",2007,717624,0.495971981554854,0.495353978553088,0.570297864792844,0.424563737866254,0.47153,1,2,1
"2017",6412,"Frankfurt am Main, Stadt",2008,717624,0.418039691775318,0.430145475135327,0.529005639722304,0.350244526608304,0.388218,1,1,1
"2018",6412,"Frankfurt am Main, Stadt",2009,717624,0.41719624338031,0.427556005718763,0.52839091456516,0.35149173662021,0.387316,1,1,1
"2019",6412,"Frankfurt am Main, Stadt",2010,717624,0.402286626152989,0.390775567060467,0.540873093795918,0.341196426472023,0.371377,1,1,1
"2020",6412,"Frankfurt am Main, Stadt",2011,717624,0.362854109910148,0.346385604600317,0.513727598572396,0.321239830845774,0.329222,1,1,1
"2021",6412,"Frankfurt am Main, Stadt",2012,717624,0.349114725223445,0.340145548692233,0.500230629321997,0.309098481607351,0.314534,1,1,1
"2022",6412,"Frankfurt am Main, Stadt",2013,717624,0.324339685640245,0.301591039591401,0.490226166923025,0.300173948165644,0.288049,1,1,1
"2023",6412,"Frankfurt am Main, Stadt",2014,717624,0.282032798569455,0.277447067530034,0.480669709408454,0.235713156088364,0.242821,1,1,1
"2024",6413,"Offenbach am Main, Stadt",1998,120988,0.876835040348089,0.877871868226169,0.92574658696561,0.570282637345522,0.878687,5,10,3
"2025",6413,"Offenbach am Main, Stadt",1999,120988,0.879535108800747,0.932990838791527,0.901203787698896,0.545971214796101,0.881574,5,10,3
"2026",6413,"Offenbach am Main, Stadt",2000,120988,0.854484206044342,0.944445024479399,0.858960114490828,0.518637134539492,0.854794,5,10,3
"2027",6413,"Offenbach am Main, Stadt",2001,120988,0.775119212990717,0.876130885789141,0.781629129293475,0.480138134053042,0.769949,5,9,3
"2028",6413,"Offenbach am Main, Stadt",2002,120988,0.77518928441819,0.872338375019412,0.783066850130519,0.4826555050074,0.770024,5,9,3
"2029",6413,"Offenbach am Main, Stadt",2003,120988,0.807231923427123,0.914075933584202,0.795462838665762,0.502867881417336,0.804279,5,9,3
"2030",6413,"Offenbach am Main, Stadt",2004,120988,0.784820449414461,0.857097817994725,0.785833781569783,0.517475537701334,0.78032,5,9,3
"2031",6413,"Offenbach am Main, Stadt",2005,120988,0.79683334926545,0.849448925529535,0.797302758563238,0.541528005530744,0.793163,5,9,3
"2032",6413,"Offenbach am Main, Stadt",2006,120988,0.804621596133556,0.870300223559712,0.796968709997144,0.539081190457897,0.801489,5,9,3
"2033",6413,"Offenbach am Main, Stadt",2007,120988,0.793822725523846,0.858901039533095,0.813116963881267,0.509276381336225,0.789944,5,9,3
"2034",6413,"Offenbach am Main, Stadt",2008,120988,0.708718190629158,0.729769360589131,0.769902579832881,0.484161328848415,0.698964,4,7,2
"2035",6413,"Offenbach am Main, Stadt",2009,120988,0.71412358871865,0.763869942294222,0.732593701759298,0.499911329812157,0.704743,4,7,2
"2036",6413,"Offenbach am Main, Stadt",2010,120988,0.692340591591242,0.716337358219765,0.753377888253968,0.476118414680446,0.681456,4,7,2
"2037",6413,"Offenbach am Main, Stadt",2011,120988,0.653023109257308,0.68207466657882,0.728289469436624,0.444244375631281,0.639424,3,5,2
"2038",6413,"Offenbach am Main, Stadt",2012,120988,0.645353004470371,0.681281311278052,0.723781540422644,0.431749340996018,0.631224,3,5,2
"2039",6413,"Offenbach am Main, Stadt",2013,120988,0.624600826650198,0.60559778761771,0.738773681139938,0.444291137244482,0.609039,2,4,2
"2040",6413,"Offenbach am Main, Stadt",2014,120988,0.615864132916678,0.631546385540861,0.724067045757197,0.412778136358533,0.5997,2,4,2
"2041",6414,"Wiesbaden, Stadt",1998,275116,0.737874738844438,0.740002920211536,0.777847426988912,0.53363248435552,0.730134,4,8,2
"2042",6414,"Wiesbaden, Stadt",1999,275116,0.716209857533714,0.721700655790649,0.758359156794198,0.521155760761502,0.706973,4,7,2
"2043",6414,"Wiesbaden, Stadt",2000,275116,0.693996255020261,0.720483277628499,0.720313758035464,0.508878126392116,0.683226,4,7,2
"2044",6414,"Wiesbaden, Stadt",2001,275116,0.631389076651988,0.704052715558482,0.628955934992458,0.471404178622851,0.616296,3,5,2
"2045",6414,"Wiesbaden, Stadt",2002,275116,0.612531093567543,0.657210249240096,0.630842765046599,0.472605173842778,0.596136,2,4,2
"2046",6414,"Wiesbaden, Stadt",2003,275116,0.620868273606512,0.667304838116723,0.633347763465233,0.479349665831787,0.605049,2,4,2
"2047",6414,"Wiesbaden, Stadt",2004,275116,0.60119337980422,0.647021205647744,0.601752662658526,0.485578346710597,0.584016,2,4,2
"2048",6414,"Wiesbaden, Stadt",2005,275116,0.618964527951552,0.643771935083358,0.614296991774667,0.517516234686048,0.603014,2,4,2
"2049",6414,"Wiesbaden, Stadt",2006,275116,0.59059752142305,0.604501499796408,0.608189940081311,0.497076068601422,0.572689,2,4,2
"2050",6414,"Wiesbaden, Stadt",2007,275116,0.559830033011377,0.58991636352916,0.590100629166402,0.458363220267425,0.539797,2,3,2
"2051",6414,"Wiesbaden, Stadt",2008,275116,0.525554844165845,0.563902460873858,0.564203170317624,0.430748654849903,0.503155,1,2,1
"2052",6414,"Wiesbaden, Stadt",2009,275116,0.524680364105344,0.547341453994997,0.574100871128221,0.435382976112301,0.502221,1,2,1
"2053",6414,"Wiesbaden, Stadt",2010,275116,0.512160641531707,0.513685580355473,0.587732967312613,0.42635826175731,0.488836,1,2,1
"2054",6414,"Wiesbaden, Stadt",2011,275116,0.482908879320754,0.497112487793275,0.574545435584942,0.388248406488331,0.457565,1,2,1
"2055",6414,"Wiesbaden, Stadt",2012,275116,0.458865197631929,0.46166239985252,0.566330133683396,0.376127201498755,0.431862,1,1,1
"2056",6414,"Wiesbaden, Stadt",2013,275116,0.434696381215855,0.424365814950713,0.557789876047467,0.36588710929666,0.406024,1,1,1
"2057",6414,"Wiesbaden, Stadt",2014,275116,0.420679767679343,0.422407511418301,0.538346651207321,0.35476703176891,0.39104,1,1,1
"2058",6431,"Bergstraße",1998,263822,0.697827454471979,0.697587801537124,0.682084583962958,0.578891996364312,0.687321,4,7,2
"2059",6431,"Bergstraße",1999,263822,0.689889613014244,0.716518543382903,0.660909826621395,0.562718485335938,0.678836,3,6,2
"2060",6431,"Bergstraße",2000,263822,0.666171275021022,0.71266001454554,0.63942734459461,0.533027769826483,0.65348,3,6,2
"2061",6431,"Bergstraße",2001,263822,0.605427863672506,0.676509559512511,0.564943282613122,0.502724300659763,0.588543,2,4,2
"2062",6431,"Bergstraße",2002,263822,0.582200718561543,0.619455563550859,0.571312027984546,0.499517499684162,0.563712,2,3,2
"2063",6431,"Bergstraße",2003,263822,0.583720837440711,0.626928876555448,0.564249949635335,0.502633272959847,0.565337,2,3,2
"2064",6431,"Bergstraße",2004,263822,0.584309237945404,0.617309364217805,0.564586214665974,0.513281737997605,0.565966,2,3,2
"2065",6431,"Bergstraße",2005,263822,0.58330119371173,0.598169053645805,0.567196736725196,0.527472643640263,0.564888,2,3,2
"2066",6431,"Bergstraße",2006,263822,0.565059021650999,0.580943810572662,0.55035652649987,0.519212272018236,0.545387,2,3,2
"2067",6431,"Bergstraße",2007,263822,0.538459852334677,0.56942488303882,0.52397845062837,0.495393390946374,0.516951,1,2,1
"2068",6431,"Bergstraße",2008,263822,0.511888905244156,0.555991552445506,0.485163287951585,0.485991481469414,0.488546,1,2,1
"2069",6431,"Bergstraße",2009,263822,0.510488742784086,0.5501178697491,0.487171923271527,0.48660784601645,0.487049,1,2,1
"2070",6431,"Bergstraße",2010,263822,0.494623473049737,0.521462731495113,0.488870502819254,0.476753512529777,0.470089,1,2,1
"2071",6431,"Bergstraße",2011,263822,0.47048357290825,0.50798461284929,0.469615109456822,0.453477181873171,0.444282,1,1,1
"2072",6431,"Bergstraße",2012,263822,0.443018874929954,0.475657309670809,0.451037183082818,0.440658311342962,0.414921,1,1,1
"2073",6431,"Bergstraße",2013,263822,0.422523847108392,0.446776119972525,0.43222603309938,0.440797708511685,0.393011,1,1,1
"2074",6431,"Bergstraße",2014,263822,0.406294168192289,0.455952010128788,0.411273851229064,0.414917599111223,0.375661,1,1,1
"2075",6432,"Darmstadt-Dieburg",1998,287966,0.680063426441644,0.696649842674672,0.658478794128953,0.562219318760673,0.668331,3,6,2
"2076",6432,"Darmstadt-Dieburg",1999,287966,0.677061489392932,0.73137045722522,0.634874741882815,0.544137606608804,0.665122,3,6,2
"2077",6432,"Darmstadt-Dieburg",2000,287966,0.65978032613715,0.745198952666965,0.613059485959196,0.512028292568866,0.646648,3,6,2
"2078",6432,"Darmstadt-Dieburg",2001,287966,0.61564412652609,0.747620238557393,0.534425938001906,0.485834928201843,0.599464,2,4,2
"2079",6432,"Darmstadt-Dieburg",2002,287966,0.604616151921083,0.712041288677932,0.542438737847688,0.487813767645243,0.587675,2,4,2
"2080",6432,"Darmstadt-Dieburg",2003,287966,0.586508738941662,0.663152321650383,0.540709052335538,0.49641926577665,0.568317,2,4,2
"2081",6432,"Darmstadt-Dieburg",2004,287966,0.568853784580536,0.608568803051212,0.550154733234996,0.500593751920382,0.549444,2,3,2
"2082",6432,"Darmstadt-Dieburg",2005,287966,0.579653076213029,0.61850390572908,0.552697068001701,0.513173030604821,0.560988,2,3,2
"2083",6432,"Darmstadt-Dieburg",2006,287966,0.558584971232809,0.599965328703444,0.528580371431769,0.506945697467441,0.538466,2,3,2
"2084",6432,"Darmstadt-Dieburg",2007,287966,0.528269631547062,0.587141040688526,0.499687836476023,0.478324308756261,0.506058,1,2,1
"2085",6432,"Darmstadt-Dieburg",2008,287966,0.50484263463396,0.587586799174603,0.45730044368449,0.465910191649224,0.481013,1,2,1
"2086",6432,"Darmstadt-Dieburg",2009,287966,0.488471214899444,0.542430535314834,0.453294175517183,0.477087452894058,0.463512,1,2,1
"2087",6432,"Darmstadt-Dieburg",2010,287966,0.483000305358841,0.533341256702381,0.46043927222369,0.466337929324552,0.457663,1,2,1
"2088",6432,"Darmstadt-Dieburg",2011,287966,0.44310880738869,0.50335713677713,0.424361756728397,0.43984257354471,0.415017,1,1,1
"2089",6432,"Darmstadt-Dieburg",2012,287966,0.423911631730096,0.488061187584675,0.408135935514862,0.426822702024034,0.394495,1,1,1
"2090",6432,"Darmstadt-Dieburg",2013,287966,0.403239359357949,0.449766694721506,0.392731975483313,0.432556966322162,0.372395,1,1,1
"2091",6432,"Darmstadt-Dieburg",2014,287966,0.386789279293352,0.445469840180312,0.373378693506521,0.418039322905591,0.35481,1,1,1
"2092",6433,"Groß-Gerau",1998,260793,0.690734197816577,0.758587881716378,0.698998849322507,0.48451974557644,0.679738,3,6,2
