"","Kreiskennziffer","Name des Kreises","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_5","GISD_10","GISD_k"
"1",1001,"Flensburg, Stadt",1998,88519,0.918971,0.825414902575871,0.968083093257858,0.707117786854751,5,9,3
"2",1001,"Flensburg, Stadt",1999,88519,0.894615,0.81257727820199,0.961176119117912,0.679655747790082,5,9,3
"3",1001,"Flensburg, Stadt",2000,88519,0.849683,0.778324077293884,0.950083050383126,0.637918742200294,4,8,2
"4",1001,"Flensburg, Stadt",2001,88519,0.81457,0.783138157836181,0.927678992969703,0.587453628987043,4,8,2
"5",1001,"Flensburg, Stadt",2002,88519,0.819907,0.802194237168731,0.926890256853258,0.579530163244046,4,8,2
"6",1001,"Flensburg, Stadt",2003,88519,0.802352,0.745892908559499,0.930788339398607,0.597909283902621,4,8,2
"7",1001,"Flensburg, Stadt",2004,88519,0.811725,0.749395872045648,0.934719368808798,0.608641875088917,5,9,3
"8",1001,"Flensburg, Stadt",2005,88519,0.842281,0.746401818333651,0.938124213280299,0.6674532290647,5,9,3
"9",1001,"Flensburg, Stadt",2006,88519,0.824411,0.728949161829029,0.937939296001052,0.65045643320898,5,9,3
"10",1001,"Flensburg, Stadt",2007,88519,0.798558,0.7186861778733,0.932360181909347,0.616191208153727,5,9,3
"11",1001,"Flensburg, Stadt",2008,88519,0.759296,0.680900327780711,0.912899075077263,0.597342793578386,5,9,3
"12",1001,"Flensburg, Stadt",2009,88519,0.753354,0.667901049472445,0.896311249208281,0.61541453304352,5,9,3
"13",1001,"Flensburg, Stadt",2010,88519,0.739923,0.648925229710082,0.898826059171525,0.605843160904468,5,9,3
"14",1001,"Flensburg, Stadt",2011,88519,0.703935,0.637737236360522,0.875573431873687,0.570533692834649,5,9,3
"15",1001,"Flensburg, Stadt",2012,88519,0.690042,0.630902150628309,0.872566760008676,0.553450531816514,5,9,3
"16",1001,"Flensburg, Stadt",2013,88519,0.692295,0.639718154432287,0.881366242197494,0.5402005537785,5,10,3
"17",1001,"Flensburg, Stadt",2014,88519,0.664995,0.603430479091966,0.878658158332473,0.526284714384713,5,10,3
"18",1001,"Flensburg, Stadt",2015,88519,0.650874,0.605337012852191,0.874546505782367,0.501121858006253,5,10,3
"19",1001,"Flensburg, Stadt",2016,88519,0.608388,0.541172862269743,0.871323970233887,0.486164883299465,5,9,3
"20",1001,"Flensburg, Stadt",2017,88519,0.605995,0.574177606431458,0.862860915098242,0.456985616495088,5,9,3
"21",1002,"Kiel, Stadt",1998,247943,0.872234,0.835899988210125,0.929045496634365,0.645086248025912,4,8,2
"22",1002,"Kiel, Stadt",1999,247943,0.84054,0.792872999591968,0.924374517497173,0.631356954875111,4,7,2
"23",1002,"Kiel, Stadt",2000,247943,0.81118,0.789766102038501,0.911423816436952,0.590511169602515,4,7,2
"24",1002,"Kiel, Stadt",2001,247943,0.769846,0.780075975172373,0.888926809111957,0.542587235394126,3,6,2
"25",1002,"Kiel, Stadt",2002,247943,0.752964,0.746927078965756,0.888464707860014,0.543477901472226,3,6,2
"26",1002,"Kiel, Stadt",2003,247943,0.751702,0.720370914243144,0.89116491991784,0.564888049421704,3,6,2
"27",1002,"Kiel, Stadt",2004,247943,0.752546,0.713044765125501,0.889790302517494,0.575224783258484,3,6,2
"28",1002,"Kiel, Stadt",2005,247943,0.764984,0.688821986147576,0.894090835825065,0.61925367980722,4,7,2
"29",1002,"Kiel, Stadt",2006,247943,0.759641,0.695341986942804,0.894648740672597,0.601820969918521,4,7,2
"30",1002,"Kiel, Stadt",2007,247943,0.727601,0.665986497744586,0.888237681576376,0.575489027059459,4,7,2
"31",1002,"Kiel, Stadt",2008,247943,0.685285,0.621107471745924,0.874880821666499,0.55170985430016,3,6,2
"32",1002,"Kiel, Stadt",2009,247943,0.651645,0.578907147717873,0.864826154444786,0.538765999090901,3,5,2
"33",1002,"Kiel, Stadt",2010,247943,0.640274,0.564947677877647,0.868540301125629,0.526974203385505,3,5,2
"34",1002,"Kiel, Stadt",2011,247943,0.613456,0.542401022977065,0.853432320245866,0.512651559706566,3,6,2
"35",1002,"Kiel, Stadt",2012,247943,0.599548,0.538800219138014,0.851550913027875,0.491177883700971,3,6,2
"36",1002,"Kiel, Stadt",2013,247943,0.582942,0.52069780717647,0.845597072837497,0.483049613570214,3,6,2
"37",1002,"Kiel, Stadt",2014,247943,0.567022,0.511131047819324,0.84537011902242,0.46198713590031,3,6,2
"38",1002,"Kiel, Stadt",2015,247943,0.531445,0.470837297316148,0.840256110068688,0.438441650409792,3,5,2
"39",1002,"Kiel, Stadt",2016,247943,0.507581,0.445211751439336,0.836349175932371,0.421721832888401,3,5,2
"40",1002,"Kiel, Stadt",2017,247943,0.483193,0.434717681954014,0.824956691882566,0.396342588956426,3,5,2
"41",1003,"Lübeck, Stadt",1998,216318,0.924753,0.907670442191225,0.947111837135521,0.657039099903311,5,9,3
"42",1003,"Lübeck, Stadt",1999,216318,0.90153,0.871183620640884,0.943092172543306,0.652537295443159,5,9,3
"43",1003,"Lübeck, Stadt",2000,216318,0.885557,0.880745417094855,0.932888180545962,0.622221367046893,5,9,3
"44",1003,"Lübeck, Stadt",2001,216318,0.860141,0.884912091539465,0.912019317969013,0.589663089792384,5,9,3
"45",1003,"Lübeck, Stadt",2002,216318,0.848114,0.864099642500522,0.909433424632386,0.589751419598659,5,9,3
"46",1003,"Lübeck, Stadt",2003,216318,0.838443,0.827336323569545,0.909097032989593,0.608107809230542,5,9,3
"47",1003,"Lübeck, Stadt",2004,216318,0.829507,0.814103625595333,0.896427817204971,0.616689647904696,5,9,3
"48",1003,"Lübeck, Stadt",2005,216318,0.864606,0.827163895474068,0.903141493743359,0.664943899401797,5,10,3
"49",1003,"Lübeck, Stadt",2006,216318,0.835476,0.799086610618181,0.90530106538747,0.634401715410937,5,9,3
