"Gemeinden (2020) Kennziffer";"Gemeinden (2020) Name";"Gemeindeverbände (2020) Kennziffer";"Gemeindeverbände (2020) Name"
"14729370";"Rötha, Stadt";"14729370";"Rötha, Stadt"
"14729380";"Thallwitz";"14729380";"Thallwitz"
"14729400";"Trebsen/Mulde, Stadt";"14729400";"Trebsen/Mulde, Stadt"
"14729410";"Wurzen, Stadt";"14729410";"Wurzen, Stadt"
"14729430";"Zwenkau, Stadt";"14729430";"Zwenkau, Stadt"
"14730010";"Arzberg";"14730902";"Beilrode"
"14730020";"Bad Düben, Stadt";"14730020";"Bad Düben, Stadt"
"14730030";"Beilrode";"14730902";"Beilrode"
"14730045";"Belgern-Schildau, Stadt";"14730045";"Belgern-Schildau, Stadt"
"14730050";"Cavertitz";"14730050";"Cavertitz"
"14730060";"Dahlen, Stadt";"14730060";"Dahlen, Stadt"
"14730070";"Delitzsch, Stadt";"14730070";"Delitzsch, Stadt"
"14730080";"Doberschütz";"14730080";"Doberschütz"
"14730090";"Dommitzsch, Stadt";"14730903";"Dommitzsch"
"14730100";"Dreiheide";"14730911";"Torgau"
"14730110";"Eilenburg, Stadt";"14730110";"Eilenburg, Stadt"
"14730120";"Elsnig";"14730903";"Dommitzsch"
"14730140";"Jesewitz";"14730901";"Eilenburg-West"
"14730150";"Krostitz";"14730906";"Krostitz"
"14730160";"Laußig";"14730160";"Laußig"
"14730170";"Liebschützberg";"14730170";"Liebschützberg"
"14730180";"Löbnitz";"14730180";"Löbnitz"
"14730190";"Mockrehna";"14730190";"Mockrehna"
"14730200";"Mügeln, Stadt";"14730200";"Mügeln, Stadt"
"14730210";"Naundorf";"14730210";"Naundorf"
"14730230";"Oschatz, Stadt";"14730230";"Oschatz, Stadt"
"14730250";"Rackwitz";"14730250";"Rackwitz"
"14730270";"Schkeuditz, Stadt";"14730270";"Schkeuditz, Stadt"
"14730280";"Schönwölkau";"14730906";"Krostitz"
"14730300";"Taucha, Stadt";"14730300";"Taucha, Stadt"
"14730310";"Torgau, Stadt";"14730911";"Torgau"
"14730320";"Trossin";"14730903";"Dommitzsch"
"14730330";"Wermsdorf";"14730330";"Wermsdorf"
"14730340";"Wiedemar";"14730340";"Wiedemar"
"14730360";"Zschepplin";"14730901";"Eilenburg-West"
"15001000";"Dessau-Roßlau, Stadt";"15001000";"Dessau-Roßlau, Stadt"
"15002000";"Halle (Saale), Stadt";"15002000";"Halle (Saale), Stadt"
"15003000";"Magdeburg, Landeshauptstadt";"15003000";"Magdeburg, Landeshauptstadt"
"15081026";"Apenburg-Winterfeld, Flecken";"15081951";"Beetzendorf-Diesdorf"
"15081030";"Arendsee (Altmark), Stadt";"15081030";"Arendsee (Altmark), Stadt"
"15081045";"Beetzendorf";"15081951";"Beetzendorf-Diesdorf"
"15081095";"Dähre";"15081951";"Beetzendorf-Diesdorf"
"15081105";"Diesdorf, Flecken";"15081951";"Beetzendorf-Diesdorf"
"15081135";"Gardelegen, Hansestadt";"15081135";"Gardelegen, Hansestadt"
"15081225";"Jübar";"15081951";"Beetzendorf-Diesdorf"
"15081240";"Kalbe (Milde), Stadt";"15081240";"Kalbe (Milde), Stadt"
"15081280";"Klötze, Stadt";"15081280";"Klötze, Stadt"
"15081290";"Kuhfelde";"15081951";"Beetzendorf-Diesdorf"
"15081440";"Rohrberg";"15081951";"Beetzendorf-Diesdorf"
"15081455";"Salzwedel, Hansestadt";"15081455";"Salzwedel, Hansestadt"
"15081545";"Wallstawe";"15081951";"Beetzendorf-Diesdorf"
"15082005";"Aken (Elbe), Stadt";"15082005";"Aken (Elbe), Stadt"
"15082015";"Bitterfeld-Wolfen, Stadt";"15082015";"Bitterfeld-Wolfen, Stadt"
"15082180";"Köthen (Anhalt), Stadt";"15082180";"Köthen (Anhalt), Stadt"
"15082241";"Muldestausee";"15082241";"Muldestausee"
"15082256";"Osternienburger Land";"15082256";"Osternienburger Land"
"15082301";"Raguhn-Jeßnitz, Stadt";"15082301";"Raguhn-Jeßnitz, Stadt"
"15082340";"Sandersdorf-Brehna, Stadt";"15082340";"Sandersdorf"
"15082377";"Südliches Anhalt, Stadt";"15082377";"Südliches Anhalt, Stadt"
"15082430";"Zerbst/Anhalt, Stadt";"15082430";"Zerbst/Anhalt, Stadt"
"15082440";"Zörbig, Stadt";"15082440";"Zörbig, Stadt"
"15083020";"Altenhausen";"15083952";"Flechtingen"
"15083025";"Am Großen Bruch";"15083954";"Westliche Börde"
"15083030";"Angern";"15083951";"Elbe-Heide"
"15083035";"Ausleben";"15083954";"Westliche Börde"
"15083040";"Barleben";"15083040";"Barleben"
"15083060";"Beendorf";"15083952";"Flechtingen"
"15083115";"Bülstringen";"15083952";"Flechtingen"
"15083120";"Burgstall";"15083951";"Elbe-Heide"
"15083125";"Calvörde";"15083952";"Flechtingen"
"15083130";"Colbitz";"15083951";"Elbe-Heide"
"15083190";"Eilsleben";"15083953";"Obere Aller"
"15083205";"Erxleben";"15083952";"Flechtingen"
"15083230";"Flechtingen";"15083952";"Flechtingen"
"15083245";"Gröningen, Stadt";"15083954";"Westliche Börde"
"15083270";"Haldensleben, Stadt";"15083270";"Haldensleben, Stadt"
"15083275";"Harbke";"15083953";"Obere Aller"
"15083298";"Hohe Börde";"15083298";"Hohe Börde"
"15083320";"Hötensleben";"15083953";"Obere Aller"
"15083323";"Ingersleben";"15083952";"Flechtingen"
"15083355";"Kroppenstedt, Stadt";"15083954";"Westliche Börde"
"15083361";"Loitsche-Heinrichsberg";"15083951";"Elbe-Heide"
"15083390";"Niedere Börde";"15083390";"Niedere Börde"
"15083411";"Oebisfelde-Weferlingen, Stadt";"15083411";"Oebisfelde-Weferlingen, Stadt"
"15083415";"Oschersleben (Bode), Stadt";"15083415";"Oschersleben (Bode), Stadt"
"15083440";"Rogätz";"15083951";"Elbe-Heide"
"15083485";"Sommersdorf";"15083953";"Obere Aller"
"15083490";"Sülzetal";"15083490";"Sülzetal"
"15083505";"Ummendorf";"15083953";"Obere Aller"
"15083515";"Völpke";"15083953";"Obere Aller"
"15083531";"Wanzleben-Börde, Stadt";"15083531";"Wanzleben-Börde, Stadt"
"15083535";"Wefensleben";"15083953";"Obere Aller"
"15083557";"Westheide";"15083951";"Elbe-Heide"
"15083565";"Wolmirstedt, Stadt";"15083565";"Wolmirstedt, Stadt"
"15083580";"Zielitz";"15083951";"Elbe-Heide"
"15084012";"An der Poststraße";"15084951";"An der Finne"
"15084013";"Meineweh";"15084954";"Wethautal"
"15084015";"Bad Bibra, Stadt";"15084951";"An der Finne"
"15084025";"Balgstädt";"15084953";"Unstruttal"
"15084115";"Droyßig";"15084952";"Droyßiger-Zeitzer Forst"
"15084125";"Eckartsberga, Stadt";"15084951";"An der Finne"
"15084130";"Elsteraue";"15084130";"Elsteraue"
"15084132";"Finne";"15084951";"An der Finne"
"15084133";"Finneland";"15084951";"An der Finne"
"15084135";"Freyburg (Unstrut), Stadt";"15084953";"Unstruttal"
"15084150";"Gleina";"15084953";"Unstruttal"
"15084170";"Goseck";"15084953";"Unstruttal"
"15084207";"Gutenborn";"15084952";"Droyßiger-Zeitzer Forst"
"15084235";"Hohenmölsen, Stadt";"15084235";"Hohenmölsen, Stadt"
"15084246";"Kaiserpfalz";"15084951";"An der Finne"
"15084250";"Karsdorf";"15084953";"Unstruttal"
"15084275";"Kretzschau";"15084952";"Droyßiger-Zeitzer Forst"
"15084282";"Lanitz-Hassel-Tal";"15084951";"An der Finne"
"15084285";"Laucha an der Unstrut, Stadt";"15084953";"Unstruttal"
"15084315";"Lützen, Stadt";"15084315";"Lützen, Stadt"
"15084335";"Mertendorf";"15084954";"Wethautal"
"15084341";"Molauer Land";"15084954";"Wethautal"
"15084355";"Naumburg (Saale), Stadt";"15084355";"Naumburg (Saale), Stadt"
"15084360";"Nebra (Unstrut), Stadt";"15084953";"Unstruttal"
"15084375";"Osterfeld, Stadt";"15084954";"Wethautal"
"15084442";"Schnaudertal";"15084952";"Droyßiger-Zeitzer Forst"
"15084445";"Schönburg";"15084954";"Wethautal"
"15084470";"Stößen, Stadt";"15084954";"Wethautal"
"15084490";"Teuchern, Stadt";"15084490";"Teuchern, Stadt"
"15084550";"Weißenfels, Stadt";"15084550";"Weißenfels, Stadt"
"15084560";"Wethau";"15084954";"Wethautal"
"15084565";"Wetterzeube";"15084952";"Droyßiger-Zeitzer Forst"
"15084590";"Zeitz, Stadt";"15084590";"Zeitz, Stadt"
"15085040";"Ballenstedt, Stadt";"15085040";"Ballenstedt, Stadt"
"15085055";"Blankenburg (Harz), Stadt";"15085055";"Blankenburg (Harz), Stadt"
"15085090";"Ditfurt";"15085951";"Vorharz"
"15085110";"Falkenstein/Harz, Stadt";"15085110";"Falkenstein/Harz, Stadt"
"15085125";"Groß Quenstedt";"15085951";"Vorharz"
"15085135";"Halberstadt, Stadt";"15085135";"Halberstadt, Stadt"
"15085140";"Harsleben";"15085951";"Vorharz"
"15085145";"Harzgerode, Stadt";"15085145";"Harzgerode, Stadt"
"15085160";"Hedersleben";"15085951";"Vorharz"
"15085185";"Huy";"15085185";"Huy"
"15085190";"Ilsenburg (Harz), Stadt";"15085190";"Ilsenburg (Harz), Stadt"
"15085227";"Nordharz";"15085227";"Nordharz"
"15085228";"Oberharz am Brocken, Stadt";"15085228";"Oberharz am Brocken, Stadt"
"15085230";"Osterwieck, Stadt";"15085230";"Osterwieck, Stadt"
"15085235";"Quedlinburg, Welterbestadt";"15085235";"Quedlinburg, Welterbestadt"
"15085285";"Schwanebeck, Stadt";"15085951";"Vorharz"
"15085287";"Selke-Aue";"15085951";"Vorharz"
"15085330";"Thale, Stadt";"15085330";"Thale, Stadt"
"15085365";"Wegeleben, Stadt";"15085951";"Vorharz"
"15085370";"Wernigerode, Stadt";"15085370";"Wernigerode, Stadt"
"15086005";"Biederitz";"15086005";"Biederitz"
"15086015";"Burg, Stadt";"15086015";"Burg, Stadt"
"15086035";"Elbe-Parey";"15086035";"Elbe-Parey"
"15086040";"Genthin, Stadt";"15086040";"Genthin, Stadt"
"15086055";"Gommern, Stadt";"15086055";"Gommern, Stadt"
"15086080";"Jerichow, Stadt";"15086080";"Jerichow, Stadt"
"15086140";"Möckern, Stadt";"15086140";"Möckern, Stadt"
"15086145";"Möser";"15086145";"Möser"
"15087010";"Ahlsdorf";"15087952";"Mansfelder Grund-Helbra"
"15087015";"Allstedt, Stadt";"15087015";"Allstedt, Stadt"
"15087031";"Arnstein, Stadt";"15087031";"Arnstein, Stadt"
"15087045";"Benndorf";"15087952";"Mansfelder Grund-Helbra"
"15087055";"Berga";"15087951";"Goldene Aue"
"15087070";"Blankenheim";"15087952";"Mansfelder Grund-Helbra"
"15087075";"Bornstedt";"15087952";"Mansfelder Grund-Helbra"
"15087101";"Brücken-Hackpfüffel";"15087951";"Goldene Aue"
"15087125";"Edersleben";"15087951";"Goldene Aue"
"15087130";"Eisleben, Lutherstadt";"15087130";"Eisleben, Lutherstadt"
"15087165";"Gerbstedt, Stadt";"15087165";"Gerbstedt, Stadt"
"15087205";"Helbra";"15087952";"Mansfelder Grund-Helbra"
"15087210";"Hergisdorf";"15087952";"Mansfelder Grund-Helbra"
"15087220";"Hettstedt, Stadt";"15087220";"Hettstedt, Stadt"
"15087250";"Kelbra (Kyffhäuser), Stadt";"15087951";"Goldene Aue"
"15087260";"Klostermansfeld";"15087952";"Mansfelder Grund-Helbra"
"15087275";"Mansfeld, Stadt";"15087275";"Mansfeld, Stadt"
"15087370";"Sangerhausen, Stadt";"15087370";"Sangerhausen, Stadt"
"15087386";"Seegebiet Mansfelder Land";"15087386";"Seegebiet Mansfelder Land"
"15087412";"Südharz";"15087412";"Südharz"
"15087440";"Wallhausen";"15087951";"Goldene Aue"
"15087470";"Wimmelburg";"15087952";"Mansfelder Grund-Helbra"
"15088020";"Bad Dürrenberg, Solestadt";"15088920";"Bad Dürrenberg, Solestadt"
"15088025";"Bad Lauchstädt, Goethestadt";"15088025";"Bad Lauchstädt, Goethestadt"
"15088030";"Barnstädt";"15088951";"Weida-Land"
"15088065";"Braunsbedra, Stadt";"15088065";"Braunsbedra, Stadt"
"15088100";"Farnstädt";"15088951";"Weida-Land"
"15088150";"Kabelsketal";"15088150";"Kabelsketal"
"15088195";"Landsberg, Stadt";"15088195";"Landsberg, Stadt"
"15088205";"Leuna, Stadt";"15088205";"Leuna, Stadt"
"15088216";"Wettin-Löbejün, Stadt";"15088216";"Wettin-Löbejün, Stadt"
"15088220";"Merseburg, Stadt";"15088220";"Merseburg, Stadt"
"15088235";"Mücheln (Geiseltal), Stadt";"15088235";"Mücheln (Geiseltal), Stadt"
"15088250";"Nemsdorf-Göhrendorf";"15088951";"Weida-Land"
"15088265";"Obhausen";"15088951";"Weida-Land"
"15088295";"Petersberg";"15088295";"Petersberg"
"15088305";"Querfurt, Stadt";"15088305";"Querfurt, Stadt"
"15088319";"Salzatal";"15088319";"Salzatal"
"15088330";"Schkopau";"15088330";"Schkopau"
"15088340";"Schraplau, Stadt";"15088951";"Weida-Land"
"15088355";"Steigra";"15088951";"Weida-Land"
"15088365";"Teutschenthal";"15088365";"Teutschenthal"
"15089005";"Alsleben (Saale), Stadt";"15089952";"Saale-Wipper"
"15089015";"Aschersleben, Stadt";"15089015";"Aschersleben, Stadt"
"15089026";"Barby, Stadt";"15089026";"Barby, Stadt"
"15089030";"Bernburg (Saale), Stadt";"15089030";"Bernburg (Saale), Stadt"
"15089041";"Bördeaue";"15089951";"Egelner Mulde"
"15089042";"Bördeland";"15089042";"Bördeland"
"15089043";"Börde-Hakel";"15089951";"Egelner Mulde"
"15089045";"Borne";"15089951";"Egelner Mulde"
"15089055";"Calbe (Saale), Stadt";"15089055";"Calbe (Saale), Stadt"
"15089075";"Egeln, Stadt";"15089951";"Egelner Mulde"
"15089130";"Giersleben";"15089952";"Saale-Wipper"
"15089165";"Güsten, Stadt";"15089952";"Saale-Wipper"
"15089175";"Hecklingen, Stadt";"15089175";"Hecklingen, Stadt"
"15089185";"Ilberstedt";"15089952";"Saale-Wipper"
"15089195";"Könnern, Stadt";"15089195";"Könnern, Stadt"
"15089235";"Nienburg (Saale), Stadt";"15089235";"Nienburg (Saale), Stadt"
"15089245";"Plötzkau";"15089952";"Saale-Wipper"
"15089305";"Schönebeck (Elbe), Stadt";"15089305";"Schönebeck (Elbe), Stadt"
"15089307";"Seeland, Stadt";"15089307";"Seeland, Stadt"
"15089310";"Staßfurt, Stadt";"15089310";"Staßfurt, Stadt"
"15089365";"Wolmirsleben";"15089951";"Egelner Mulde"
"15090003";"Aland";"15090953";"Seehausen (Altmark)"
"15090007";"Altmärkische Höhe";"15090953";"Seehausen (Altmark)"
"15090008";"Altmärkische Wische";"15090953";"Seehausen (Altmark)"
"15090010";"Arneburg, Stadt";"15090951";"Arneburg-Goldbeck"
"15090070";"Bismark (Altmark), Stadt";"15090070";"Bismark (Altmark), Stadt"
"15090135";"Eichstedt (Altmark)";"15090951";"Arneburg-Goldbeck"
"15090180";"Goldbeck";"15090951";"Arneburg-Goldbeck"
"15090220";"Hassel";"15090951";"Arneburg-Goldbeck"
"15090225";"Havelberg, Hansestadt";"15090225";"Havelberg, Hansestadt"
"15090245";"Hohenberg-Krusemark";"15090951";"Arneburg-Goldbeck"
"15090270";"Iden";"15090951";"Arneburg-Goldbeck"
"15090285";"Kamern";"15090952";"Elbe-Havel-Land"
"15090310";"Klietz";"15090952";"Elbe-Havel-Land"
"15090415";"Osterburg (Altmark), Hansestadt";"15090415";"Osterburg (Altmark), Hansestadt"
"15090435";"Rochau";"15090951";"Arneburg-Goldbeck"
"15090445";"Sandau (Elbe), Stadt";"15090952";"Elbe-Havel-Land"
"15090485";"Schollene";"15090952";"Elbe-Havel-Land"
"15090500";"Schönhausen (Elbe)";"15090952";"Elbe-Havel-Land"
"15090520";"Seehausen (Altmark), Hansestadt";"15090953";"Seehausen (Altmark)"
"15090535";"Stendal, Hansestadt";"15090535";"Stendal, Hansestadt"
"15090546";"Tangerhütte, Stadt";"15090546";"Tangerhütte, Stadt"
"15090550";"Tangermünde, Stadt";"15090550";"Tangermünde, Stadt"
"15090610";"Werben (Elbe), Hansestadt";"15090951";"Arneburg-Goldbeck"
"15090631";"Wust-Fischbeck";"15090952";"Elbe-Havel-Land"
"15090635";"Zehrental";"15090953";"Seehausen (Altmark)"
"15091010";"Annaburg, Stadt";"15091010";"Annaburg, Stadt"
"15091020";"Bad Schmiedeberg, Stadt";"15091020";"Bad Schmiedeberg, Stadt"
"15091060";"Coswig (Anhalt), Stadt";"15091060";"Coswig (Anhalt), Stadt"
"15091110";"Gräfenhainichen, Stadt";"15091110";"Gräfenhainichen, Stadt"
"15091145";"Jessen (Elster), Stadt";"15091145";"Jessen (Elster), Stadt"
"15091160";"Kemberg, Stadt";"15091160";"Kemberg, Stadt"
"15091241";"Oranienbaum-Wörlitz, Stadt";"15091241";"Oranienbaum-Wörlitz, Stadt"
"15091375";"Wittenberg, Lutherstadt";"15091375";"Wittenberg, Lutherstadt"
"15091391";"Zahna-Elster, Stadt";"15091391";"Zahna-Elster, Stadt"
"16051000";"Erfurt, Stadt";"16051000";"Erfurt, Stadt"
"16052000";"Gera, Stadt";"16052000";"Gera, Stadt"
"16053000";"Jena, Stadt";"16053000";"Jena, Stadt"
"16054000";"Suhl, Stadt";"16054000";"Suhl, Stadt"
"16055000";"Weimar, Stadt";"16055000";"Weimar, Stadt"
"16056000";"Eisenach, Stadt";"16056000";"Eisenach, Stadt"
"16061001";"Arenshausen";"16061908";"Hanstein-Rusteberg"
"16061002";"Asbach-Sickenberg";"16061912";"Uder"
"16061003";"Berlingerode";"16061901";"Lindenberg/Eichsfeld"
"16061007";"Birkenfelde";"16061912";"Uder"
"16061012";"Bodenrode-Westhausen";"16061909";"Leinetal"
"16061014";"Bornhagen";"16061908";"Hanstein-Rusteberg"
"16061015";"Brehme";"16061901";"Lindenberg/Eichsfeld"
"16061017";"Breitenworbis";"16061906";"Eichsfeld-Wipperaue"
"16061018";"Büttstedt";"16061913";"Westerwald-Obereichsfeld"
"16061019";"Buhla";"16061906";"Eichsfeld-Wipperaue"
"16061021";"Burgwalde";"16061908";"Hanstein-Rusteberg"
"16061023";"Dieterode";"16061914";"Ershausen/Geismar"
"16061024";"Dietzenrode/Vatterode";"16061912";"Uder"
"16061026";"Ecklingerode";"16061901";"Lindenberg/Eichsfeld"
"16061027";"Effelder";"16061913";"Westerwald-Obereichsfeld"
"16061028";"Eichstruth";"16061912";"Uder"
"16061031";"Ferna";"16061901";"Lindenberg/Eichsfeld"
"16061032";"Freienhagen";"16061908";"Hanstein-Rusteberg"
"16061033";"Fretterode";"16061908";"Hanstein-Rusteberg"
"16061034";"Geisleden";"16061909";"Leinetal"
"16061035";"Geismar";"16061914";"Ershausen/Geismar"
"16061036";"Gerbershausen";"16061908";"Hanstein-Rusteberg"
"16061037";"Gernrode";"16061906";"Eichsfeld-Wipperaue"
"16061039";"Glasehausen";"16061909";"Leinetal"
"16061041";"Großbartloff";"16061913";"Westerwald-Obereichsfeld"
"16061044";"Haynrode";"16061906";"Eichsfeld-Wipperaue"
"16061045";"Heilbad Heiligenstadt, Stadt";"16061045";"Heilbad Heiligenstadt, Stadt"
"16061047";"Heuthen";"16061909";"Leinetal"
"16061048";"Hohengandern";"16061908";"Hanstein-Rusteberg"
"16061049";"Hohes Kreuz";"16061909";"Leinetal"
"16061056";"Kella";"16061914";"Ershausen/Geismar"
"16061057";"Kirchgandern";"16061908";"Hanstein-Rusteberg"
"16061058";"Kirchworbis";"16061906";"Eichsfeld-Wipperaue"
"16061062";"Krombach";"16061914";"Ershausen/Geismar"
"16061063";"Küllstedt";"16061913";"Westerwald-Obereichsfeld"
"16061065";"Lenterode";"16061912";"Uder"
"16061066";"Lindewerra";"16061908";"Hanstein-Rusteberg"
"16061067";"Lutter";"16061912";"Uder"
"16061068";"Mackenrode";"16061912";"Uder"
"16061069";"Marth";"16061908";"Hanstein-Rusteberg"
"16061074";"Niederorschel";"16061074";"Niederorschel"
"16061075";"Pfaffschwende";"16061914";"Ershausen/Geismar"
"16061076";"Reinholterode";"16061909";"Leinetal"
"16061077";"Röhrig";"16061912";"Uder"
"16061078";"Rohrberg";"16061908";"Hanstein-Rusteberg"
"16061082";"Rustenfelde";"16061908";"Hanstein-Rusteberg"
"16061083";"Schachtebich";"16061908";"Hanstein-Rusteberg"
"16061084";"Schönhagen";"16061912";"Uder"
"16061085";"Schwobfeld";"16061914";"Ershausen/Geismar"
"16061086";"Sickerode";"16061914";"Ershausen/Geismar"
"16061089";"Steinbach";"16061909";"Leinetal"
"16061091";"Steinheuterode";"16061912";"Uder"
"16061094";"Tastungen";"16061901";"Lindenberg/Eichsfeld"
"16061096";"Thalwenden";"16061912";"Uder"
"16061097";"Uder";"16061912";"Uder"
"16061098";"Volkerode";"16061914";"Ershausen/Geismar"
"16061101";"Wachstedt";"16061913";"Westerwald-Obereichsfeld"
"16061102";"Wahlhausen";"16061908";"Hanstein-Rusteberg"
"16061103";"Wehnde";"16061901";"Lindenberg/Eichsfeld"
"16061105";"Wiesenfeld";"16061914";"Ershausen/Geismar"
"16061107";"Wingerode";"16061909";"Leinetal"
"16061111";"Wüstheuterode";"16061912";"Uder"
"16061113";"Schimberg";"16061914";"Ershausen/Geismar"
"16061114";"Teistungen";"16061901";"Lindenberg/Eichsfeld"
"16061115";"Leinefelde-Worbis, Stadt";"16061115";"Leinefelde-Worbis, Stadt"
"16061116";"Am Ohmberg";"16061116";"Am Ohmberg"
"16061117";"Sonnenstein";"16061117";"Sonnenstein"
"16061118";"Dingelstädt, Stadt";"16061118";"Dingelstädt, Stadt"
"16062005";"Ellrich, Stadt";"16062005";"Ellrich, Stadt"
"16062008";"Görsbach";"16062953";"Heringen/Helme, Stadt"
"16062009";"Großlohra";"16062954";"Bleicherode, Stadt"
"16062024";"Kehmstedt";"16062954";"Bleicherode, Stadt"
"16062026";"Kleinfurra";"16062954";"Bleicherode, Stadt"
"16062033";"Lipprechterode";"16062954";"Bleicherode, Stadt"
"16062037";"Niedergebra";"16062954";"Bleicherode, Stadt"
"16062041";"Nordhausen, Stadt";"16062041";"Nordhausen, Stadt"
"16062049";"Sollstedt";"16062049";"Sollstedt"
"16062054";"Urbach";"16062953";"Heringen/Helme, Stadt"
"16062062";"Hohenstein";"16062062";"Hohenstein"
"16062063";"Werther";"16062063";"Werther"
"16062064";"Heringen/Helme, Stadt";"16062953";"Heringen/Helme, Stadt"
"16062065";"Harztor";"16062065";"Harztor"
"16062066";"Bleicherode, Stadt";"16062954";"Bleicherode, Stadt"
"16063003";"Bad Salzungen, Stadt";"16063951";"Bad Salzungen, Stadt"
"16063004";"Barchfeld-Immelborn";"16063004";"Barchfeld-Immelborn"
"16063006";"Berka v. d. Hainich";"16063906";"Hainich-Werratal"
"16063008";"Bischofroda";"16063906";"Hainich-Werratal"
"16063011";"Buttlar";"16063956";"Geisa, Stadt"
"16063015";"Dermbach";"16063959";"Dermbach"
"16063023";"Empfertshausen";"16063959";"Dermbach"
"16063028";"Frankenroda";"16063906";"Hainich-Werratal"
"16063032";"Geisa, Stadt";"16063956";"Geisa, Stadt"
"16063033";"Gerstengrund";"16063956";"Geisa, Stadt"
"16063037";"Hallungen";"16063906";"Hainich-Werratal"
"16063046";"Krauthausen";"16063906";"Hainich-Werratal"
"16063049";"Lauterbach";"16063906";"Hainich-Werratal"
"16063051";"Leimbach";"16063951";"Bad Salzungen, Stadt"
"16063058";"Nazza";"16063906";"Hainich-Werratal"
"16063062";"Oechsen";"16063959";"Dermbach"
"16063066";"Ruhla, Stadt";"16063957";"Ruhla, Stadt"
"16063068";"Schleid";"16063956";"Geisa, Stadt"
"16063071";"Seebach";"16063957";"Ruhla, Stadt"
"16063076";"Treffurt, Stadt";"16063076";"Treffurt, Stadt"
"16063078";"Unterbreizbach";"16063078";"Unterbreizbach"
"16063082";"Vacha, Stadt";"16063082";"Vacha, Stadt"
"16063084";"Weilar";"16063959";"Dermbach"
"16063086";"Wiesenthal";"16063959";"Dermbach"
"16063092";"Wutha-Farnroda";"16063092";"Wutha-Farnroda"
"16063097";"Gerstungen";"16063097";"Gerstungen"
"16063098";"Hörselberg-Hainich";"16063098";"Hörselberg-Hainich"
"16063099";"Bad Liebenstein, Stadt";"16063099";"Bad Liebenstein, Stadt"
"16063101";"Krayenberggemeinde";"16063101";"Krayenberggemeinde"
"16063103";"Werra-Suhl-Tal, Stadt";"16063103";"Werra-Suhl-Tal, Stadt"
"16063104";"Amt Creuzburg, Stadt";"16063906";"Hainich-Werratal"
"16064003";"Bad Langensalza, Stadt";"16064003";"Bad Langensalza, Stadt"
"16064004";"Bad Tennstedt, Stadt";"16064901";"Bad Tennstedt"
"16064005";"Ballhausen";"16064901";"Bad Tennstedt"
"16064007";"Blankenburg";"16064901";"Bad Tennstedt"
"16064009";"Bruchstedt";"16064901";"Bad Tennstedt"
"16064014";"Dünwald";"16064014";"Dünwald"
"16064019";"Großvargula";"16064951";"Herbsleben"
"16064021";"Haussömmern";"16064901";"Bad Tennstedt"
"16064022";"Herbsleben";"16064951";"Herbsleben"
