"","NUTS2","NUTS2 Name","Jahr","Bevoelkerung","GISD_Score","TS_Bildung","TS_Einkommen","TS_Arbeitswelt","GISD_Score_2","GISD_5","GISD_10","GISD_k"
"400","DEA1","Düsseldorf",2006,5108290,0.666401436996853,0.653716815556371,0.659925284332829,0.572007055149547,0.605609,3,6,2
"401","DEA1","Düsseldorf",2007,5108290,0.647194512131494,0.646660108662432,0.647266811423732,0.547157972736113,0.57745,3,5,2
"402","DEA1","Düsseldorf",2008,5108290,0.612453759506437,0.632186700409964,0.609997155899836,0.518294899901158,0.526517,2,4,2
"403","DEA1","Düsseldorf",2009,5108290,0.604253616912535,0.614943414132832,0.604031679624697,0.522477539983081,0.514495,2,4,2
"404","DEA1","Düsseldorf",2010,5108290,0.591364455783721,0.592630997443026,0.610987658983158,0.507928307337514,0.495599,2,4,2
"405","DEA1","Düsseldorf",2011,5108290,0.557086799812881,0.575497963586044,0.577282305455168,0.479235043531125,0.445345,2,3,2
"406","DEA1","Düsseldorf",2012,5108290,0.537502827432175,0.559247720806011,0.564973545012893,0.462354951920095,0.416633,1,2,1
"407","DEA1","Düsseldorf",2013,5108290,0.525015182510272,0.534651528677374,0.554413089994971,0.468537534417215,0.398325,1,2,1
"408","DEA1","Düsseldorf",2014,5108290,0.5163398620479,0.552059415940574,0.539284816318548,0.446129281883434,0.385607,1,2,1
"409","DEA2","Köln",1998,4361724,0.730258924295705,0.676444236785744,0.750272232976316,0.607096008058427,0.69923,4,8,2
"410","DEA2","Köln",1999,4361724,0.710022219413126,0.656987250941934,0.734196554474035,0.595675095551043,0.669561,4,7,2
"411","DEA2","Köln",2000,4361724,0.680741588704669,0.652440939349484,0.700546102176726,0.565934398660255,0.626633,3,6,2
"412","DEA2","Köln",2001,4361724,0.641781572548281,0.646512870654603,0.644940109490235,0.537072710169011,0.569514,3,5,2
"413","DEA2","Köln",2002,4361724,0.641492853658857,0.642536799854996,0.645761747243555,0.539557252309528,0.569091,3,5,2
"414","DEA2","Köln",2003,4361724,0.634981152869346,0.627730598283059,0.636305236323633,0.548711396225564,0.559545,3,5,2
"415","DEA2","Köln",2004,4361724,0.624004889578808,0.61035867020615,0.622491984469565,0.554429247114256,0.543452,3,5,2
