"";"JAHR";"PLZ3";"GISD_Score";"TS_Bildung";"TS_Einkommen";"TS_Arbeitswelt";"Bevoelkerung";"GISD_5";"GISD_10";"GISD_k"
"154";1998;254;0,509633;0,771741392271941;0,684216349214214;0,58730998340146;181362;2;4;2
"155";1998;255;0,729538;0,854684191667824;0,780537075862018;0,652055884832392;114884;4;8;2
"156";1998;256;0,821392;0,898798949246138;0,828569624620436;0,661830138380266;4482;5;10;3
"157";1998;257;0,829025;0,898728244638179;0,829359601539678;0,66958082012114;115266;5;10;3
"158";1998;258;0,733754;0,849356996851236;0,765473423224636;0,677124123468035;108960;4;8;2
"159";1998;259;0,680526;0,849357694808736;0,753140670662071;0,630394370104173;54939;4;7;2
"160";1998;261;0,671337;0,752393143219216;0,795042203228152;0,675260426700105;267173;4;7;2
"161";1998;262;0,679652;0,809391411321868;0,762205358802236;0,660325982458741;53531;4;7;2
"162";1998;263;0,889128;0,862879028880873;0,885593838639805;0,715887063267514;124257;5;10;3
"163";1998;264;0,81663;0,850934071923887;0,818510744391617;0,714470330925863;104388;5;10;3
"164";1998;265;0,873915;0,867775474986684;0,844916112635691;0,734788008818749;75864;5;10;3
"165";1998;266;0,828888;0,863476845515406;0,820415986385855;0,713623771775819;169125;5;10;3
"166";1998;267;0,813524;0,830444833084244;0,855953797568612;0,694070049800301;107640;5;10;3
"167";1998;268;0,817943;0,84591889198017;0,823895003720816;0,715558336331593;174105;5;10;3
"168";1998;269;0,739112;0,842936385392821;0,805540567121131;0,649422945638849;85927;4;8;2
"169";1998;272;0,629866;0,812338441427614;0,732705309977436;0,631635537228903;111034;4;7;2
"170";1998;273;0,685564;0,85544868138719;0,750156115780033;0,632877545755659;144458;4;7;2
"171";1998;274;0,715863;0,865267872217338;0,761949673359653;0,644885266481055;152754;4;8;2
"172";1998;275;1;0,898695153553818;0,974617998172609;0,71407138668645;119651;5;10;3
"173";1998;276;0,797294;0,904632067652758;0,780921969801688;0,676905201306288;103807;5;9;3
"174";1998;277;0,759221;0,837091496700615;0,792426974737987;0,69069426009616;205814;5;9;3
"175";1998;278;0,687755;0,827807183765806;0,785337835055387;0,627768686144662;20237;4;7;2
"176";1998;281;0,656848;0,748339411373454;0,808940804120388;0,649338491150804;70960;4;7;2
"177";1998;282;0,656815;0,748375738181385;0,80887686263247;0,649329348297221;153904;4;7;2
"178";1998;283;0,656679;0,748299239579476;0,808854063657989;0,649278444518431;189920;4;7;2
"179";1998;287;0,65569;0,756259146248854;0,797423634904302;0,651650990632227;142557;4;7;2
"180";1998;288;0,612617;0,812494294852939;0,716290120856297;0,628754857107039;172764;3;6;2
"181";1998;292;0,793797;0,859476787247694;0,823014084116158;0,676088167544971;68993;5;9;3
"182";1998;293;0,742553;0,828825203660692;0,812375091001861;0,660518497117909;145998;4;8;2
"183";1998;294;0,93688;0,899613565773934;0,858998799295706;0,758733564981913;78833;5;10;3
"184";1998;295;0,789287;0,829183218968542;0,818329347593408;0,70606243025826;89090;5;9;3
"185";1998;296;0,742142;0,85632394575389;0,798322233546403;0,646616209816525;130919;4;8;2
"186";1998;301;0,617847;0,727785002233679;0,793451971936185;0,642105833310436;101289;3;6;2
"187";1998;304;0,617727;0,727785109033502;0,793431057265944;0,641994025625391;143523;3;6;2
"188";1998;305;0,617547;0,727785251909198;0,793417202850851;0,641807149188542;132723;3;6;2
"189";1998;306;0,61741;0,727785387091438;0,793384264665066;0,64168813825791;142249;3;6;2
